symbol,source,date,latest_close,return_20d,return_60d,vol_20d,current_drawdown,max_drawdown,ma_50,ma_200
QQQ,alpha_vantage_compact+local_cache,2026-09-08,718.36,-0.003481903810673148,0.001729138777331496,0.12817966752714896,-0.037257424681033546,-0.1196618032822726,711.3218,658.0930698297556
