date,symbol,company_name,weight,sector,security_type_code,security_type_name,source
2026-06-17,NVDA,NVIDIA Corp,0.08087334,,COM,Common Stock,invesco
2026-06-17,AAPL,Apple Inc,0.07057287,,COM,Common Stock,invesco
2026-06-17,MU,Micron Technology Inc,0.052641850000000004,,COM,Common Stock,invesco
2026-06-17,MSFT,Microsoft Corp,0.04569803,,COM,Common Stock,invesco
2026-06-17,AMZN,Amazon.com Inc,0.041410840000000004,,COM,Common Stock,invesco
2026-06-17,AMD,Advanced Micro Devices Inc,0.037461190000000005,,COM,Common Stock,invesco
2026-06-17,GOOGL,Alphabet Inc Class A,0.03439635,,COM,Common Stock,invesco
2026-06-17,TSLA,Tesla Inc,0.03213133,,COM,Common Stock,invesco
2026-06-17,GOOG,Alphabet Inc Class C,0.03198577,,COM,Common Stock,invesco
2026-06-17,AVGO,Broadcom Inc,0.03025522,,COM,Common Stock,invesco
2026-06-17,META,Meta Platforms Inc,0.02721657,,COM,Common Stock,invesco
2026-06-17,INTC,Intel Corp,0.02712343,,COM,Common Stock,invesco
2026-06-17,WMT,Walmart Inc,0.025885159999999997,,COM,Common Stock,invesco
2026-06-17,AMAT,Applied Materials Inc,0.02108951,,COM,Common Stock,invesco
2026-06-17,LRCX,Lam Research Corp,0.02095697,,COM,Common Stock,invesco
2026-06-17,CSCO,Cisco Systems Inc,0.020780820000000002,,COM,Common Stock,invesco
2026-06-17,COST,Costco Wholesale Corp,0.01921877,,COM,Common Stock,invesco
2026-06-17,NFLX,Netflix Inc,0.01456344,,COM,Common Stock,invesco
2026-06-17,KLAC,KLA Corp,0.014024620000000002,,COM,Common Stock,invesco
2026-06-17,PLTR,Palantir Technologies Inc,0.01341597,,COM,Common Stock,invesco
2026-06-17,SNDK,Sandisk Corp,0.01295814,,COM,Common Stock,invesco
2026-06-17,TXN,Texas Instruments Inc,0.012279249999999998,,COM,Common Stock,invesco
2026-06-17,MRVL,Marvell Technology Inc,0.011305369999999999,,COM,Common Stock,invesco
2026-06-17,WDC,Western Digital Corp,0.01082109,,COM,Common Stock,invesco
2026-06-17,LIN,Linde PLC,0.010746579999999999,,COM,Common Stock,invesco
2026-06-17,STX,Seagate Technology Holdings PLC,0.01041955,,COM,Common Stock,invesco
2026-06-17,PANW,Palo Alto Networks Inc,0.01031814,,COM,Common Stock,invesco
2026-06-17,QCOM,QUALCOMM Inc,0.01022837,,COM,Common Stock,invesco
2026-06-17,ADI,Analog Devices Inc,0.009068650000000001,,COM,Common Stock,invesco
2026-06-17,TMUS,T-Mobile US Inc,0.0089539,,COM,Common Stock,invesco
2026-06-17,PEP,PepsiCo Inc,0.00876301,,COM,Common Stock,invesco
2026-06-17,AMGN,Amgen Inc,0.00825471,,COM,Common Stock,invesco
2026-06-17,CRWD,Crowdstrike Holdings Inc,0.0077166000000000005,,COM,Common Stock,invesco
2026-06-17,GILD,Gilead Sciences Inc,0.00702542,,COM,Common Stock,invesco
2026-06-17,APP,AppLovin Corp,0.006599000000000001,,COM,Common Stock,invesco
2026-06-17,HON,Honeywell International Inc,0.00651317,,COM,Common Stock,invesco
2026-06-17,ISRG,Intuitive Surgical Inc,0.00640134,,COM,Common Stock,invesco
2026-06-17,BKNG,Booking Holdings Inc,0.00610587,,COM,Common Stock,invesco
2026-06-17,SHOP,Shopify Inc,0.005939529999999999,,COM,Common Stock,invesco
2026-06-17,VRTX,Vertex Pharmaceuticals Inc,0.00522582,,COM,Common Stock,invesco
2026-06-17,SBUX,Starbucks Corp,0.00509706,,COM,Common Stock,invesco
2026-06-17,CDNS,Cadence Design Systems Inc,0.00482099,,COM,Common Stock,invesco
2026-06-17,FTNT,Fortinet Inc,0.00478007,,COM,Common Stock,invesco
2026-06-17,MAR,Marriott International Inc/MD,0.00469511,,COM,Common Stock,invesco
2026-06-17,CEG,Constellation Energy Corp,0.00433458,,COM,Common Stock,invesco
2026-06-17,MNST,Monster Beverage Corp,0.00401885,,COM,Common Stock,invesco
2026-06-17,ADP,Automatic Data Processing Inc,0.00397824,,COM,Common Stock,invesco
2026-06-17,SNPS,Synopsys Inc,0.0039643000000000005,,COM,Common Stock,invesco
2026-06-17,CSX,CSX Corp,0.00379797,,COM,Common Stock,invesco
2026-06-17,MELI,MercadoLibre Inc,0.0037077700000000004,,COM,Common Stock,invesco
2026-06-17,CMCSA,Comcast Corp,0.0036492200000000003,,COM,Common Stock,invesco
2026-06-17,ADBE,Adobe Inc,0.0035860199999999997,,COM,Common Stock,invesco
2026-06-17,MDLZ,Mondelez International Inc,0.0034964899999999997,,COM,Common Stock,invesco
2026-06-17,ROST,Ross Stores Inc,0.00338769,,COM,Common Stock,invesco
2026-06-17,NXPI,NXP Semiconductors NV,0.00337724,,COM,Common Stock,invesco
2026-06-17,DDOG,Datadog Inc,0.00333653,,COM,Common Stock,invesco
2026-06-17,INTU,Intuit Inc,0.00333569,,COM,Common Stock,invesco
2026-06-17,ORLY,O'Reilly Automotive Inc,0.0033221099999999996,,COM,Common Stock,invesco
2026-06-17,MPWR,Monolithic Power Systems Inc,0.0031884,,COM,Common Stock,invesco
2026-06-17,AEP,American Electric Power Co Inc,0.0031094,,COM,Common Stock,invesco
2026-06-17,DASH,DoorDash Inc,0.0030439100000000004,,COM,Common Stock,invesco
2026-06-17,CTAS,Cintas Corp,0.00304045,,COM,Common Stock,invesco
2026-06-17,WBD,Warner Bros Discovery Inc,0.0029165400000000005,,COM,Common Stock,invesco
2026-06-17,REGN,Regeneron Pharmaceuticals Inc,0.00283096,,COM,Common Stock,invesco
2026-06-17,LITE,Lumentum Holdings Inc,0.0027841500000000004,,COM,Common Stock,invesco
2026-06-17,PCAR,PACCAR Inc,0.00276574,,COM,Common Stock,invesco
2026-06-17,ABNB,Airbnb Inc,0.00266805,,COM,Common Stock,invesco
2026-06-17,BKR,Baker Hughes Co,0.00266061,,COM,Common Stock,invesco
2026-06-17,FANG,Diamondback Energy Inc,0.00234496,,COM,Common Stock,invesco
2026-06-17,FAST,Fastenal Co,0.00230984,,COM,Common Stock,invesco
2026-06-17,MCHP,Microchip Technology Inc,0.00228246,,COM,Common Stock,invesco
2026-06-17,EA,Electronic Arts Inc,0.00227709,,COM,Common Stock,invesco
2026-06-17,FER,Ferrovial NV,0.0022216,,COM,Common Stock,invesco
