date,symbol,company_name,weight,sector,security_type_code,security_type_name,source
2026-06-16,LIN,Linde PLC,0.01068827,,COM,Common Stock,invesco
2026-06-16,WDC,Western Digital Corp,0.010249189999999998,,COM,Common Stock,invesco
2026-06-16,QCOM,QUALCOMM Inc,0.01017959,,COM,Common Stock,invesco
2026-06-16,PANW,Palo Alto Networks Inc,0.01013536,,COM,Common Stock,invesco
2026-06-16,STX,Seagate Technology Holdings PLC,0.00998044,,COM,Common Stock,invesco
2026-06-16,TMUS,T-Mobile US Inc,0.00901449,,COM,Common Stock,invesco
2026-06-16,ADI,Analog Devices Inc,0.0090125,,COM,Common Stock,invesco
2026-06-16,PEP,PepsiCo Inc,0.0089517,,COM,Common Stock,invesco
2026-06-16,AMGN,Amgen Inc,0.008320899999999999,,COM,Common Stock,invesco
2026-06-16,CRWD,Crowdstrike Holdings Inc,0.00760149,,COM,Common Stock,invesco
2026-06-16,GILD,Gilead Sciences Inc,0.007054319999999999,,COM,Common Stock,invesco
2026-06-16,APP,AppLovin Corp,0.00702035,,COM,Common Stock,invesco
2026-06-16,ISRG,Intuitive Surgical Inc,0.00657269,,COM,Common Stock,invesco
2026-06-16,HON,Honeywell International Inc,0.00647359,,COM,Common Stock,invesco
2026-06-16,BKNG,Booking Holdings Inc,0.00618931,,COM,Common Stock,invesco
2026-06-16,SHOP,Shopify Inc,0.0061604400000000005,,COM,Common Stock,invesco
2026-06-16,SBUX,Starbucks Corp,0.00514069,,COM,Common Stock,invesco
2026-06-16,VRTX,Vertex Pharmaceuticals Inc,0.00510855,,COM,Common Stock,invesco
2026-06-16,FTNT,Fortinet Inc,0.00482736,,COM,Common Stock,invesco
2026-06-16,CDNS,Cadence Design Systems Inc,0.00475188,,COM,Common Stock,invesco
2026-06-16,MAR,Marriott International Inc/MD,0.00470153,,COM,Common Stock,invesco
2026-06-16,CEG,Constellation Energy Corp,0.00430505,,COM,Common Stock,invesco
2026-06-16,MNST,Monster Beverage Corp,0.00403511,,COM,Common Stock,invesco
2026-06-16,ADP,Automatic Data Processing Inc,0.003997,,COM,Common Stock,invesco
2026-06-16,CSX,CSX Corp,0.00387016,,COM,Common Stock,invesco
2026-06-16,SNPS,Synopsys Inc,0.00381154,,COM,Common Stock,invesco
2026-06-16,CMCSA,Comcast Corp,0.00376759,,COM,Common Stock,invesco
2026-06-16,MELI,MercadoLibre Inc,0.0037662,,COM,Common Stock,invesco
2026-06-16,ADBE,Adobe Inc,0.00375026,,COM,Common Stock,invesco
2026-06-16,MDLZ,Mondelez International Inc,0.00353529,,COM,Common Stock,invesco
2026-06-16,INTU,Intuit Inc,0.0034488799999999997,,COM,Common Stock,invesco
2026-06-16,NXPI,NXP Semiconductors NV,0.00339644,,COM,Common Stock,invesco
2026-06-16,ORLY,O'Reilly Automotive Inc,0.00337408,,COM,Common Stock,invesco
2026-06-16,ROST,Ross Stores Inc,0.00337202,,COM,Common Stock,invesco
2026-06-16,DDOG,Datadog Inc,0.0033688299999999997,,COM,Common Stock,invesco
2026-06-16,MPWR,Monolithic Power Systems Inc,0.0032669500000000002,,COM,Common Stock,invesco
2026-06-16,CTAS,Cintas Corp,0.00313583,,COM,Common Stock,invesco
2026-06-16,AEP,American Electric Power Co Inc,0.0031141600000000004,,COM,Common Stock,invesco
2026-06-16,DASH,DoorDash Inc,0.0030932999999999998,,COM,Common Stock,invesco
2026-06-16,WBD,Warner Bros Discovery Inc,0.0029273100000000002,,COM,Common Stock,invesco
2026-06-16,REGN,Regeneron Pharmaceuticals Inc,0.00283435,,COM,Common Stock,invesco
2026-06-16,PCAR,PACCAR Inc,0.0028247299999999997,,COM,Common Stock,invesco
2026-06-16,LITE,Lumentum Holdings Inc,0.0027735999999999998,,COM,Common Stock,invesco
2026-06-16,BKR,Baker Hughes Co,0.00269789,,COM,Common Stock,invesco
2026-06-16,ABNB,Airbnb Inc,0.0026540599999999998,,COM,Common Stock,invesco
2026-06-16,FANG,Diamondback Energy Inc,0.0023547999999999998,,COM,Common Stock,invesco
2026-06-16,FAST,Fastenal Co,0.00234662,,COM,Common Stock,invesco
2026-06-16,MCHP,Microchip Technology Inc,0.00229639,,COM,Common Stock,invesco
2026-06-16,EA,Electronic Arts Inc,0.00225668,,COM,Common Stock,invesco
2026-06-16,FER,Ferrovial NV,0.00222715,,COM,Common Stock,invesco
2026-06-16,XEL,Xcel Energy Inc,0.00220836,,COM,Common Stock,invesco
2026-06-16,ODFL,Old Dominion Freight Line Inc,0.0021501000000000003,,COM,Common Stock,invesco
2026-06-16,EXC,Exelon Corp,0.00211991,,COM,Common Stock,invesco
2026-06-16,IDXX,IDEXX Laboratories Inc,0.00202947,,COM,Common Stock,invesco
2026-06-16,CCEP,Coca-Cola Europacific Partners PLC,0.0020227400000000003,,COM,Common Stock,invesco
2026-06-16,KDP,Keurig Dr Pepper Inc,0.001934,,COM,Common Stock,invesco
2026-06-16,ADSK,Autodesk Inc,0.00189451,,COM,Common Stock,invesco
2026-06-16,TTWO,Take-Two Interactive Software Inc,0.00189435,,COM,Common Stock,invesco
2026-06-16,PYPL,PayPal Holdings Inc,0.0017933699999999999,,COM,Common Stock,invesco
2026-06-16,MSTR,Strategy Inc,0.00171186,,COM,Common Stock,invesco
2026-06-16,ALNY,Alnylam Pharmaceuticals Inc,0.0016630400000000002,,COM,Common Stock,invesco
2026-06-16,PAYX,Paychex Inc,0.00160129,,COM,Common Stock,invesco
2026-06-16,TRI,Thomson Reuters Corp,0.0015810099999999999,,COM,Common Stock,invesco
2026-06-16,AXON,Axon Enterprise Inc,0.00155725,,COM,Common Stock,invesco
2026-06-16,ROP,Roper Technologies Inc,0.00154447,,COM,Common Stock,invesco
2026-06-16,CPRT,Copart Inc,0.00132368,,COM,Common Stock,invesco
2026-06-16,GEHC,GE HealthCare Technologies Inc,0.00128188,,COM,Common Stock,invesco
2026-06-16,KHC,Kraft Heinz Co/The,0.00127436,,COM,Common Stock,invesco
2026-06-16,DXCM,Dexcom Inc,0.00125251,,COM,Common Stock,invesco
2026-06-16,WDAY,Workday Inc,0.00120115,,COM,Common Stock,invesco
2026-06-16,VRSK,Verisk Analytics Inc,0.00110519,,COM,Common Stock,invesco
2026-06-16,CTSH,Cognizant Technology Solutions Corp,0.00108603,,COM,Common Stock,invesco
2026-06-16,INSM,Insmed Inc,0.00091589,,COM,Common Stock,invesco
2026-06-16,ZS,Zscaler Inc,0.0009100099999999999,,COM,Common Stock,invesco
2026-06-16,CHTR,Charter Communications Inc,0.0007986699999999999,,COM,Common Stock,invesco
