symbol,source,date,latest_close,return_20d,return_60d,vol_20d,current_drawdown,max_drawdown,ma_50,ma_200
QQQ,alpha_vantage_compact+local_cache,2026-06-12,721.34,0.0021534058544854,0.21253992267608,0.2656917676891758,-0.0332636431864478,-0.1196618032822726,681.8073999999999,624.650762993451
