run_date,target_date,symbol,company_name,weight,latest_date,previous_date,latest_close,previous_close,daily_return,direction,is_complete,is_fresh,is_qualified,is_target_date,included_in_recent_breadth,included_in_strict_breadth,source
2026-06-23,2026-06-22,NVDA,NVIDIA Corp,0.08124779,2026-06-22,2026-06-18,208.65,210.69,-0.009682471878114773,down,True,True,True,True,True,True,tiingo
2026-06-23,2026-06-22,AAPL,Apple Inc,0.06934832,2026-06-22,2026-06-18,297.01,298.01,-0.0033555920942249795,down,True,True,True,True,True,True,tiingo
2026-06-23,2026-06-22,MU,Micron Technology Inc,0.05584223,2026-06-22,2026-06-18,1211.38,1133.99,0.06824575172620584,up,True,True,True,True,True,True,tiingo
2026-06-23,2026-06-22,MSFT,Microsoft Corp,0.044652370000000004,2026-06-22,2026-06-18,367.34,379.4,-0.031787032156035844,down,True,True,True,True,True,True,tiingo
2026-06-23,2026-06-22,AMZN,Amazon.com Inc,0.04158332,2026-06-22,2026-06-18,232.79,244.39,-0.04746511723065594,down,True,True,True,True,True,True,tiingo
2026-06-23,2026-06-22,AMD,Advanced Micro Devices Inc,0.03833218,2026-06-22,2026-06-18,551.63,537.37,0.02653665072482636,up,True,True,True,True,True,True,tiingo
2026-06-23,2026-06-22,GOOGL,Alphabet Inc Class A,0.03395709,2026-06-22,2026-06-18,349.68,368.03,-0.04986006575550894,down,True,True,True,True,True,True,tiingo
2026-06-23,2026-06-22,TSLA,Tesla Inc,0.03168063,2026-06-22,2026-06-18,405.05,400.49,0.011386052086194365,up,True,True,True,True,True,True,tiingo
2026-06-23,2026-06-22,GOOG,Alphabet Inc Class C,0.03167556,2026-06-22,2026-06-18,348.78,367.46,-0.0508354650846351,down,True,True,True,True,True,True,tiingo
2026-06-23,2026-06-22,AVGO,Broadcom Inc,0.03091117,2026-06-22,2026-06-18,392.13,410.6692690565,-0.045144037923980584,down,True,True,True,True,True,True,tiingo
2026-06-23,2026-06-22,INTC,Intel Corp,0.029285890000000002,2026-06-22,2026-06-18,140.94,133.99,0.051869542503171884,up,True,True,True,True,True,True,tiingo
2026-06-23,2026-06-22,META,Meta Platforms Inc,0.02701028,2026-06-22,2026-06-18,563.85,577.22,-0.02316274557361142,down,True,True,True,True,True,True,tiingo
2026-06-23,2026-06-22,WMT,Walmart Inc,0.02505703,2026-06-22,2026-06-18,117.18,117.18,0.0,flat,True,True,True,True,True,True,tiingo
2026-06-23,2026-06-22,AMAT,Applied Materials Inc,0.02141996,2026-06-22,2026-06-18,640.18,617.11,0.037383934792824425,up,True,True,True,True,True,True,tiingo
2026-06-23,2026-06-22,LRCX,Lam Research Corp,0.0212627,2026-06-22,2026-06-18,409.54,389.04,0.052693810405099795,up,True,True,True,True,True,True,tiingo
2026-06-23,2026-06-22,CSCO,Cisco Systems Inc,0.02066105,2026-06-22,2026-06-18,121.53,119.54,0.016647147398360262,up,True,True,True,True,True,True,tiingo
2026-06-23,2026-06-22,COST,Costco Wholesale Corp,0.01848012,2026-06-22,2026-06-18,951.35,951.45,-0.0001051027379262992,down,True,True,True,True,True,True,tiingo
2026-06-23,2026-06-22,KLAC,KLA Corp,0.01488017,2026-06-22,2026-06-18,269.16,259.56,0.03698566805362935,up,True,True,True,True,True,True,tiingo
2026-06-23,2026-06-22,NFLX,Netflix Inc,0.01428937,2026-06-22,2026-06-18,72.88,77.38,-0.058154561902300395,down,True,True,True,True,True,True,tiingo
2026-06-23,2026-06-22,SNDK,Sandisk Corp,0.01410392,2026-06-22,2026-06-18,2273.73,2184.75,0.040727772056299294,up,True,True,True,True,True,True,tiingo
2026-06-23,2026-06-22,PLTR,Palantir Technologies Inc,0.01287556,2026-06-22,2026-06-18,119.5,128.47,-0.06982174826807819,down,True,True,True,True,True,True,tiingo
2026-06-23,2026-06-22,TXN,Texas Instruments Inc,0.01281552,2026-06-22,2026-06-18,332.28,322.86,0.029176732949265816,up,True,True,True,True,True,True,tiingo
2026-06-23,2026-06-22,MRVL,Marvell Technology Inc,0.011834089999999998,2026-06-22,2026-06-18,307.86,310.58,-0.008757807972180953,down,True,True,True,True,True,True,tiingo
2026-06-23,2026-06-22,WDC,Western Digital Corp,0.01106548,2026-06-22,2026-06-18,732.62,746.23,-0.01823834474625785,down,True,True,True,True,True,True,tiingo
2026-06-23,2026-06-22,QCOM,QUALCOMM Inc,0.0105949,2026-06-22,2026-06-18,221.9,226.11,-0.018619256114280724,down,True,True,True,True,True,True,tiingo
2026-06-23,2026-06-22,LIN,Linde PLC,0.01037995,2026-06-22,2026-06-18,516.71,512.15,0.008903641511276206,up,True,True,True,True,True,True,tiingo
