symbol,source,date,latest_close,return_20d,return_60d,vol_20d,current_drawdown,max_drawdown,ma_50,ma_200
QQQ,alpha_vantage_compact+local_cache,2026-06-11,717.12,0.003371997033762,0.1886426546883028,0.266071503305368,-0.0389192666452234,-0.1196618032822726,679.0668000000001,623.896599761432
