date,symbol,company_name,weight,sector,security_type_code,security_type_name,source
2026-06-10,NVDA,NVIDIA Corp,0.08243983999999999,,COM,Common Stock,invesco
2026-06-10,AAPL,Apple Inc,0.07237034,,COM,Common Stock,invesco
2026-06-10,MSFT,Microsoft Corp,0.049995000000000005,,COM,Common Stock,invesco
2026-06-10,MU,Micron Technology Inc,0.04684442,,COM,Common Stock,invesco
2026-06-10,AMZN,Amazon.com Inc,0.04319267,,COM,Common Stock,invesco
2026-06-10,GOOGL,Alphabet Inc Class A,0.03509355,,COM,Common Stock,invesco
2026-06-10,AMD,Advanced Micro Devices Inc,0.03441995,,COM,Common Stock,invesco
2026-06-10,GOOG,Alphabet Inc Class C,0.03250514,,COM,Common Stock,invesco
2026-06-10,TSLA,Tesla Inc,0.032195589999999996,,COM,Common Stock,invesco
2026-06-10,AVGO,Broadcom Inc,0.02982369,,COM,Common Stock,invesco
2026-06-10,META,Meta Platforms Inc,0.02847146,,COM,Common Stock,invesco
2026-06-10,WMT,Walmart Inc,0.027503299999999998,,COM,Common Stock,invesco
2026-06-10,INTC,Intel Corp,0.0249534,,COM,Common Stock,invesco
2026-06-10,CSCO,Cisco Systems Inc,0.02190046,,COM,Common Stock,invesco
2026-06-10,COST,Costco Wholesale Corp,0.02037201,,COM,Common Stock,invesco
2026-06-10,LRCX,Lam Research Corp,0.01874631,,COM,Common Stock,invesco
2026-06-10,AMAT,Applied Materials Inc,0.01841976,,COM,Common Stock,invesco
2026-06-10,NFLX,Netflix Inc,0.016150869999999998,,COM,Common Stock,invesco
2026-06-10,PLTR,Palantir Technologies Inc,0.013918930000000001,,COM,Common Stock,invesco
2026-06-10,KLAC,KLA Corp,0.013058700000000001,,COM,Common Stock,invesco
2026-06-10,TXN,Texas Instruments Inc,0.011939420000000001,,COM,Common Stock,invesco
2026-06-10,SNDK,Sandisk Corp,0.01131447,,COM,Common Stock,invesco
2026-06-10,LIN,Linde PLC,0.011041430000000001,,COM,Common Stock,invesco
2026-06-10,MRVL,Marvell Technology Inc,0.01026536,,COM,Common Stock,invesco
2026-06-10,PANW,Palo Alto Networks Inc,0.01001973,,COM,Common Stock,invesco
2026-06-10,TMUS,T-Mobile US Inc,0.00959062,,COM,Common Stock,invesco
2026-06-10,QCOM,QUALCOMM Inc,0.00956314,,COM,Common Stock,invesco
2026-06-10,PEP,PepsiCo Inc,0.00929635,,COM,Common Stock,invesco
2026-06-10,ADI,Analog Devices Inc,0.008968,,COM,Common Stock,invesco
2026-06-10,AMGN,Amgen Inc,0.00849298,,COM,Common Stock,invesco
2026-06-10,STX,Seagate Technology Holdings PLC,0.00830106,,COM,Common Stock,invesco
2026-06-10,WDC,Western Digital Corp,0.00775363,,COM,Common Stock,invesco
2026-06-10,CRWD,Crowdstrike Holdings Inc,0.0076175999999999995,,COM,Common Stock,invesco
2026-06-10,ASML,ASML Holding NV,0.0071113700000000005,,DRNY,American Depository Receipt - NY,invesco
2026-06-10,APP,AppLovin Corp,0.00706178,,COM,Common Stock,invesco
2026-06-10,GILD,Gilead Sciences Inc,0.00703511,,COM,Common Stock,invesco
2026-06-10,ISRG,Intuitive Surgical Inc,0.006825790000000001,,COM,Common Stock,invesco
2026-06-10,SHOP,Shopify Inc,0.006188399999999999,,COM,Common Stock,invesco
2026-06-10,HON,Honeywell International Inc,0.006105159999999999,,COM,Common Stock,invesco
2026-06-10,BKNG,Booking Holdings Inc,0.005949520000000001,,COM,Common Stock,invesco
2026-06-10,SBUX,Starbucks Corp,0.00524887,,COM,Common Stock,invesco
2026-06-10,VRTX,Vertex Pharmaceuticals Inc,0.005163419999999999,,COM,Common Stock,invesco
2026-06-10,CDNS,Cadence Design Systems Inc,0.00496031,,COM,Common Stock,invesco
2026-06-10,FTNT,Fortinet Inc,0.0047937299999999995,,COM,Common Stock,invesco
2026-06-10,MAR,Marriott International Inc/MD,0.00478341,,COM,Common Stock,invesco
2026-06-10,ADBE,Adobe Inc,0.00443797,,COM,Common Stock,invesco
2026-06-10,ADP,Automatic Data Processing Inc,0.00434079,,COM,Common Stock,invesco
2026-06-10,MNST,Monster Beverage Corp,0.00416244,,COM,Common Stock,invesco
2026-06-10,SNPS,Synopsys Inc,0.00411551,,COM,Common Stock,invesco
2026-06-10,CEG,Constellation Energy Corp,0.0040916400000000006,,COM,Common Stock,invesco
2026-06-10,CSX,CSX Corp,0.00403825,,COM,Common Stock,invesco
2026-06-10,CMCSA,Comcast Corp,0.00401251,,COM,Common Stock,invesco
2026-06-10,MDLZ,Mondelez International Inc,0.0038378,,COM,Common Stock,invesco
2026-06-10,MELI,MercadoLibre Inc,0.0037563,,COM,Common Stock,invesco
2026-06-10,INTU,Intuit Inc,0.0036672500000000004,,COM,Common Stock,invesco
2026-06-10,ORLY,O'Reilly Automotive Inc,0.0035383399999999996,,COM,Common Stock,invesco
2026-06-10,ROST,Ross Stores Inc,0.00350604,,COM,Common Stock,invesco
2026-06-10,DDOG,Datadog Inc,0.00348811,,COM,Common Stock,invesco
2026-06-10,MPWR,Monolithic Power Systems Inc,0.00337521,,COM,Common Stock,invesco
2026-06-10,CTAS,Cintas Corp,0.0033737299999999997,,COM,Common Stock,invesco
2026-06-10,NXPI,NXP Semiconductors NV,0.00336618,,COM,Common Stock,invesco
2026-06-10,AEP,American Electric Power Co Inc,0.0032429299999999998,,COM,Common Stock,invesco
2026-06-10,WBD,Warner Bros Discovery Inc,0.00303448,,COM,Common Stock,invesco
2026-06-10,REGN,Regeneron Pharmaceuticals Inc,0.0029162,,COM,Common Stock,invesco
2026-06-10,BKR,Baker Hughes Co,0.0029052699999999997,,COM,Common Stock,invesco
2026-06-10,DASH,DoorDash Inc,0.00288784,,COM,Common Stock,invesco
2026-06-10,LITE,Lumentum Holdings Inc,0.00284201,,COM,Common Stock,invesco
2026-06-10,PCAR,PACCAR Inc,0.00279648,,COM,Common Stock,invesco
2026-06-10,FANG,Diamondback Energy Inc,0.00258637,,COM,Common Stock,invesco
2026-06-10,ABNB,Airbnb Inc,0.00255095,,COM,Common Stock,invesco
2026-06-10,PDD,PDD Holdings Inc,0.0025493900000000003,,ADR,American Depository Receipt,invesco
2026-06-10,FAST,Fastenal Co,0.00246578,,COM,Common Stock,invesco
2026-06-10,EA,Electronic Arts Inc,0.00237443,,COM,Common Stock,invesco
2026-06-10,ODFL,Old Dominion Freight Line Inc,0.0023025000000000003,,COM,Common Stock,invesco
2026-06-10,XEL,Xcel Energy Inc,0.00227848,,COM,Common Stock,invesco
2026-06-10,MCHP,Microchip Technology Inc,0.00221917,,COM,Common Stock,invesco
2026-06-10,EXC,Exelon Corp,0.0022019,,COM,Common Stock,invesco
2026-06-10,ADSK,Autodesk Inc,0.00218839,,COM,Common Stock,invesco
2026-06-10,FER,Ferrovial NV,0.00218519,,COM,Common Stock,invesco
2026-06-10,CCEP,Coca-Cola Europacific Partners PLC,0.0020893,,COM,Common Stock,invesco
2026-06-10,IDXX,IDEXX Laboratories Inc,0.00207369,,COM,Common Stock,invesco
2026-06-10,KDP,Keurig Dr Pepper Inc,0.00201403,,COM,Common Stock,invesco
2026-06-10,ARM,ARM Holdings PLC,0.00200762,,ADR,American Depository Receipt,invesco
2026-06-10,TTWO,Take-Two Interactive Software Inc,0.0018224399999999998,,COM,Common Stock,invesco
2026-06-10,ALNY,Alnylam Pharmaceuticals Inc,0.00180606,,COM,Common Stock,invesco
2026-06-10,PYPL,PayPal Holdings Inc,0.0017583,,COM,Common Stock,invesco
2026-06-10,PAYX,Paychex Inc,0.00169709,,COM,Common Stock,invesco
2026-06-10,MSTR,Strategy Inc,0.00169024,,COM,Common Stock,invesco
2026-06-10,AXON,Axon Enterprise Inc,0.0016828499999999998,,COM,Common Stock,invesco
2026-06-10,TRI,Thomson Reuters Corp,0.0016786000000000001,,COM,Common Stock,invesco
2026-06-10,ROP,Roper Technologies Inc,0.0016080600000000001,,COM,Common Stock,invesco
2026-06-10,CPRT,Copart Inc,0.00141956,,COM,Common Stock,invesco
2026-06-10,WDAY,Workday Inc,0.00136926,,COM,Common Stock,invesco
2026-06-10,GEHC,GE HealthCare Technologies Inc,0.00135885,,COM,Common Stock,invesco
2026-06-10,KHC,Kraft Heinz Co/The,0.00135367,,COM,Common Stock,invesco
2026-06-10,DXCM,Dexcom Inc,0.0013456499999999999,,COM,Common Stock,invesco
2026-06-10,VRSK,Verisk Analytics Inc,0.00118128,,COM,Common Stock,invesco
2026-06-10,CTSH,Cognizant Technology Solutions Corp,0.0011586699999999999,,COM,Common Stock,invesco
2026-06-10,NQM6,CME E-Mini NASDAQ 100 Index Future,0.00112063,,IFUT,Index Future,invesco
2026-06-10,ZS,Zscaler Inc,0.0009378400000000001,,COM,Common Stock,invesco
2026-06-10,INSM,Insmed Inc,0.00092612,,COM,Common Stock,invesco
2026-06-10,USD,CASH &amp; EQUIVALENTS,0.0009038799999999999,,CURR,Currency,invesco
2026-06-10,CHTR,Charter Communications Inc,0.00081594,,COM,Common Stock,invesco
2026-06-10,NQM6_,CME E-Mini NASDAQ 100 Index Future,-0.00112063,,SYN,Synthetic Cash,invesco
