symbol,source,date,latest_close,return_20d,return_60d,vol_20d,current_drawdown,max_drawdown,ma_50,ma_200
QQQ,alpha_vantage_compact+local_cache,2026-08-19,716.08,0.015212305947402083,-0.00203472977116248,0.23927176991996357,-0.04031306958293113,-0.1196618032822726,712.9846000000001,651.6382598393844
