date,symbol,company_name,weight,sector,security_type_code,security_type_name,source
2026-06-15,DXCM,Dexcom Inc,0.0012467399999999999,,COM,Common Stock,invesco
2026-06-15,WDAY,Workday Inc,0.00120485,,COM,Common Stock,invesco
2026-06-15,NQU6,CME E-Mini NASDAQ 100 Index Future,0.00111755,,IFUT,Index Future,invesco
2026-06-15,VRSK,Verisk Analytics Inc,0.0010895,,COM,Common Stock,invesco
2026-06-15,CTSH,Cognizant Technology Solutions Corp,0.00106079,,COM,Common Stock,invesco
2026-06-15,USD,CASH &amp; EQUIVALENTS,0.00101047,,CURR,Currency,invesco
2026-06-15,INSM,Insmed Inc,0.00091691,,COM,Common Stock,invesco
2026-06-15,ZS,Zscaler Inc,0.0009152699999999999,,COM,Common Stock,invesco
2026-06-15,CHTR,Charter Communications Inc,0.00079431,,COM,Common Stock,invesco
2026-06-15,EUR,CASH &amp; EQUIVALENTS,1.727e-05,,CURR,Currency,invesco
