date,open,high,low,close,volume,symbol,source
2026-06-09,308.69,310.22,279.35999,297.41,4626763,NXPI,twelve_data
2026-06-08,307.79001,309.60001,298.049988,301.14001,5607100,NXPI,twelve_data
2026-06-05,312.51001,314.23999,295.89001,295.95999,8438100,NXPI,twelve_data
2026-06-04,321.72,328.20999,315.01001,322.22,3249400,NXPI,twelve_data
2026-06-03,322.29999,327.48001,318.70999,321.88,2844700,NXPI,twelve_data
2026-06-02,320.089996,325.59,317.0,323.62,3871300,NXPI,twelve_data
2026-06-01,315.0,318.54999,305.63,311.38,2881000,NXPI,twelve_data
2026-05-29,333.57999,335.0,320.29999,321.35001,3773000,NXPI,twelve_data
2026-05-28,330.45999,338.29001,324.85001,330.28,3215300,NXPI,twelve_data
2026-05-27,337.079987,339.95001,326.60001,329.23999,3805600,NXPI,twelve_data
2026-05-26,320.29001,334.89999,318.0,332.67001,4618900,NXPI,twelve_data
2026-05-22,300.79999,316.81,300.62,316.47,2948500,NXPI,twelve_data
2026-05-21,308.5,309.37,297.48001,299.38,3492800,NXPI,twelve_data
2026-05-20,298.0,311.040009,294.60999,310.14999,4261900,NXPI,twelve_data
2026-05-19,285.67999,298.63,285.67999,294.28,2904700,NXPI,twelve_data
2026-05-18,298.01001,298.85999,287.35999,291.67999,3456900,NXPI,twelve_data
2026-05-15,287.60999,295.26999,284.78,291.5,3390600,NXPI,twelve_data
2026-05-14,298.019989,300.0,291.26999,294.17001,2172500,NXPI,twelve_data
2026-05-13,300.019989,302.41,293.23999,298.41,3250400,NXPI,twelve_data
2026-05-12,300.67999,302.0,291.01001,294.23001,4790600,NXPI,twelve_data
2026-05-11,295.92001,306.62,291.16,305.98999,4975600,NXPI,twelve_data
2026-05-08,295.39999,297.0,290.23999,294.75,6908800,NXPI,twelve_data
2026-05-07,300.98999,302.98999,288.48001,290.22,4957300,NXPI,twelve_data
2026-05-06,291.56,303.91,291.20999,303.54999,4488500,NXPI,twelve_data
2026-05-05,292.0,296.39001,289.76001,292.35001,4332900,NXPI,twelve_data
2026-05-04,297.75,299.79999,288.29001,290.76001,2675000,NXPI,twelve_data
2026-05-01,291.60001,296.0,285.51001,295.23999,2829800,NXPI,twelve_data
2026-04-30,289.44,294.34,279.76999,293.59,5079900,NXPI,twelve_data
2026-04-29,281.41,292.85001,278.070007,289.25,10710600,NXPI,twelve_data
2026-04-28,232.89,237.94,228.41,230.39,4731200,NXPI,twelve_data
2026-04-27,242.33,243.55,232.41,236.87,4010200,NXPI,twelve_data
2026-04-24,244.34,245.2,240.66,244.039993,3579400,NXPI,twelve_data
2026-04-23,234.029999,244.72,231.0,241.16,4580400,NXPI,twelve_data
2026-04-22,228.5,228.94,224.78999,225.75,2567300,NXPI,twelve_data
