symbol,source,date,latest_close,return_20d,return_60d,vol_20d,current_drawdown,max_drawdown,ma_50,ma_200
QQQ,alpha_vantage_compact+local_cache,2026-07-06,722.82,-0.024020739660550072,0.1925951591347821,0.3517700335475278,-0.031280154390479153,-0.1196618032822726,710.5038000000001,635.0072605108195
