symbol,source,date,latest_close,return_20d,return_60d,vol_20d,current_drawdown,max_drawdown,ma_50,ma_200
QQQ,alpha_vantage_compact+local_cache,2026-07-14,719.69,-0.0022874095433498276,0.12369041485159338,0.2871480005072908,-0.03547496515492643,-0.1196618032822726,717.1978000000001,638.662298448664
