symbol,source,date,latest_close,return_20d,return_60d,vol_20d,current_drawdown,max_drawdown,ma_50,ma_200
QQQ,alpha_vantage_compact+local_cache,2026-08-18,717.51,0.012045643680268503,0.0041986816139731875,0.2400184471136977,-0.03839659054358313,-0.1196618032822726,712.9844000000002,651.1802093615031
