symbol,source,date,latest_close,return_20d,return_60d,vol_20d,current_drawdown,max_drawdown,ma_50,ma_200
QQQ,alpha_vantage_compact+local_cache,2026-08-17,729.87,0.048573398844927285,0.023445277992007352,0.2384699514571113,-0.02183177870697972,-0.1196618032822726,712.7354,650.7634862214614
