date,symbol,company_name,weight,sector,security_type_code,security_type_name,source
2026-06-13,NVDA,NVIDIA Corp,0.08120092,,COM,Common Stock,invesco
2026-06-13,AAPL,Apple Inc,0.06952088,,COM,Common Stock,invesco
2026-06-13,MU,Micron Technology Inc,0.049603890000000005,,COM,Common Stock,invesco
2026-06-13,MSFT,Microsoft Corp,0.047190899999999994,,COM,Common Stock,invesco
2026-06-13,AMZN,Amazon.com Inc,0.04165224,,COM,Common Stock,invesco
2026-06-13,AMD,Advanced Micro Devices Inc,0.03744712,,COM,Common Stock,invesco
2026-06-13,GOOGL,Alphabet Inc Class A,0.034076209999999996,,COM,Common Stock,invesco
2026-06-13,TSLA,Tesla Inc,0.03299219,,COM,Common Stock,invesco
2026-06-13,GOOG,Alphabet Inc Class C,0.03170153,,COM,Common Stock,invesco
2026-06-13,AVGO,Broadcom Inc,0.029462540000000002,,COM,Common Stock,invesco
2026-06-13,INTC,Intel Corp,0.027939759999999998,,COM,Common Stock,invesco
2026-06-13,META,Meta Platforms Inc,0.027200850000000002,,COM,Common Stock,invesco
2026-06-13,WMT,Walmart Inc,0.02656001,,COM,Common Stock,invesco
2026-06-13,CSCO,Cisco Systems Inc,0.02147862,,COM,Common Stock,invesco
2026-06-13,LRCX,Lam Research Corp,0.02055873,,COM,Common Stock,invesco
2026-06-13,AMAT,Applied Materials Inc,0.02020477,,COM,Common Stock,invesco
2026-06-13,COST,Costco Wholesale Corp,0.0195798,,COM,Common Stock,invesco
2026-06-13,NFLX,Netflix Inc,0.015224370000000001,,COM,Common Stock,invesco
2026-06-13,KLAC,KLA Corp,0.0149744,,COM,Common Stock,invesco
2026-06-13,PLTR,Palantir Technologies Inc,0.013163260000000001,,COM,Common Stock,invesco
2026-06-13,SNDK,Sandisk Corp,0.01311742,,COM,Common Stock,invesco
2026-06-13,TXN,Texas Instruments Inc,0.012265489999999999,,COM,Common Stock,invesco
2026-06-13,MRVL,Marvell Technology Inc,0.010936459999999999,,COM,Common Stock,invesco
2026-06-13,LIN,Linde PLC,0.010922480000000002,,COM,Common Stock,invesco
2026-06-13,PANW,Palo Alto Networks Inc,0.01024071,,COM,Common Stock,invesco
2026-06-13,QCOM,QUALCOMM Inc,0.01018315,,COM,Common Stock,invesco
2026-06-13,TMUS,T-Mobile US Inc,0.00935171,,COM,Common Stock,invesco
2026-06-13,ADI,Analog Devices Inc,0.009178490000000001,,COM,Common Stock,invesco
2026-06-13,STX,Seagate Technology Holdings PLC,0.00911258,,COM,Common Stock,invesco
2026-06-13,PEP,PepsiCo Inc,0.00894033,,COM,Common Stock,invesco
2026-06-13,AMGN,Amgen Inc,0.00859388,,COM,Common Stock,invesco
2026-06-13,WDC,Western Digital Corp,0.00856815,,COM,Common Stock,invesco
2026-06-13,CRWD,Crowdstrike Holdings Inc,0.007725640000000001,,COM,Common Stock,invesco
2026-06-13,ASML,ASML Holding NV,0.00735216,,DRNY,American Depository Receipt - NY,invesco
2026-06-13,GILD,Gilead Sciences Inc,0.00699755,,COM,Common Stock,invesco
