metric_name,metric_value,denominator,data_date,source,is_missing
advancing_count,64.0,98,2026-06-15,mixed_history_cache+twelve_data_quote,False
declining_count,34.0,98,2026-06-15,mixed_history_cache+twelve_data_quote,False
advancing_ratio,0.6530612244897959,98,2026-06-15,mixed_history_cache+twelve_data_quote,False
above_20d_ma_ratio,0.5816326530612245,98,2026-06-15,mixed_history_cache+twelve_data_quote,False
above_50d_ma_ratio,0.5816326530612245,98,2026-06-15,mixed_history_cache+twelve_data_quote,False
above_200d_ma_ratio,0.5714285714285714,98,2026-06-15,mixed_history_cache+twelve_data_quote,False
new_high_20d_count,16.0,98,2026-06-15,mixed_history_cache+twelve_data_quote,False
new_low_20d_count,4.0,98,2026-06-15,mixed_history_cache+twelve_data_quote,False
