date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,symbol,source
2026-06-29,137.6,140.48,133.5,134.49,3262677,137.6,140.48,133.5,134.49,3262677,0.0,1.0,ZS,tiingo
2026-06-30,141.15,142.045,134.5,135.13,2602064,141.15,142.045,134.5,135.13,2602064,0.0,1.0,ZS,tiingo
2026-07-01,146.45,149.58,143.26,144.25,3723179,146.45,149.58,143.26,144.25,3723179,0.0,1.0,ZS,tiingo
2026-07-02,147.33,148.4799,145.0001,145.1,2596203,147.33,148.4799,145.0001,145.1,2596203,0.0,1.0,ZS,tiingo
2026-07-06,150.42,152.5,143.65,144.11,2162903,150.42,152.5,143.65,144.11,2162903,0.0,1.0,ZS,tiingo
2026-07-07,149.5,155.36,147.42,152.74,2838739,149.5,155.36,147.42,152.74,2838739,0.0,1.0,ZS,tiingo
2026-07-08,143.55,149.01,142.12,146.42,2959103,143.55,149.01,142.12,146.42,2959103,0.0,1.0,ZS,tiingo
2026-07-09,147.12,147.8599,138.64,140.95,3116033,147.12,147.8599,138.64,140.95,3116033,0.0,1.0,ZS,tiingo
