run_date,symbol,weight,provider,history_sources,cache_path,price_column,latest_date,target_date,staleness_days,ma200_ready,before_rows,after_rows,fetched_rows,is_complete,is_fresh,is_qualified,is_target_date,needs_target_update,was_requested,ok,rate_limited,stopped_after_429,retry_after_seconds,message
2026-06-09,SBUX,0.00498617,twelve_data,"tiingo,twelve_data",data/cache/prices/SBUX.csv,adjusted_close,2026-06-08,2026-06-08,1,True,289,290,260,True,True,True,True,False,True,True,False,False,,SBUX: 260 rows
2026-06-09,FTNT,0.00491673,twelve_data,"tiingo,twelve_data",data/cache/prices/FTNT.csv,adjusted_close,2026-06-08,2026-06-08,1,True,289,290,260,True,True,True,True,False,True,True,False,False,,FTNT: 260 rows
2026-06-09,MAR,0.00478578,twelve_data,"tiingo,twelve_data",data/cache/prices/MAR.csv,adjusted_close,2026-06-08,2026-06-08,1,True,289,290,260,True,True,True,True,False,True,True,False,False,,MAR: 260 rows
2026-06-09,CDNS,0.00477026,twelve_data,"tiingo,twelve_data",data/cache/prices/CDNS.csv,adjusted_close,2026-06-08,2026-06-08,1,True,289,290,260,True,True,True,True,False,True,True,False,False,,CDNS: 260 rows
2026-06-09,ADBE,0.00470748,twelve_data,"tiingo,twelve_data",data/cache/prices/ADBE.csv,adjusted_close,2026-06-08,2026-06-08,1,True,289,290,260,True,True,True,True,False,True,True,False,False,,ADBE: 260 rows
2026-06-09,ADP,0.0042894,twelve_data,"tiingo,twelve_data",data/cache/prices/ADP.csv,adjusted_close,2026-06-08,2026-06-08,1,True,289,290,260,True,True,True,True,False,True,True,False,False,,ADP: 260 rows
2026-06-09,CEG,0.0042366999999999,twelve_data,"tiingo,twelve_data",data/cache/prices/CEG.csv,adjusted_close,2026-06-08,2026-06-08,1,True,289,290,260,True,True,True,True,False,True,True,False,False,,CEG: 260 rows
2026-06-09,SNPS,0.00408978,twelve_data,"tiingo,twelve_data",data/cache/prices/SNPS.csv,adjusted_close,2026-06-08,2026-06-08,1,True,289,290,260,True,True,True,True,False,True,True,False,False,,SNPS: 260 rows
2026-06-09,CSX,0.0040252199999999,twelve_data,"tiingo,twelve_data",data/cache/prices/CSX.csv,adjusted_close,2026-06-08,2026-06-08,1,True,289,290,260,True,True,True,True,False,True,True,False,False,,CSX: 260 rows
2026-06-09,MNST,0.00402351,twelve_data,"tiingo,twelve_data",data/cache/prices/MNST.csv,adjusted_close,2026-06-08,2026-06-08,1,True,289,290,260,True,True,True,True,False,True,True,False,False,,MNST: 260 rows
2026-06-09,CMCSA,0.00392577,twelve_data,"tiingo,twelve_data",data/cache/prices/CMCSA.csv,adjusted_close,2026-06-08,2026-06-08,1,True,289,290,260,True,True,True,True,False,True,True,False,False,,CMCSA: 260 rows
2026-06-09,INTU,0.0037698799999999,twelve_data,"tiingo,twelve_data",data/cache/prices/INTU.csv,adjusted_close,2026-06-08,2026-06-08,1,True,289,290,260,True,True,True,True,False,True,True,False,False,,INTU: 260 rows
