run_date,symbol,weight,provider,history_sources,cache_path,price_column,latest_date,target_date,staleness_days,ma200_ready,before_rows,after_rows,fetched_rows,is_complete,is_fresh,is_qualified,is_target_date,needs_target_update,was_requested,ok,rate_limited,stopped_after_429,retry_after_seconds,message
2026-06-09,NVDA,0.0830572199999999,tiingo,tiingo,data/cache/prices/NVDA.csv,adjusted_close,2026-06-05,2026-06-05,4,True,289,289,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-09,AAPL,0.07510277,tiingo,tiingo,data/cache/prices/AAPL.csv,adjClose,2026-06-05,2026-06-05,4,True,288,288,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-09,MSFT,0.0516073499999999,tiingo,tiingo,data/cache/prices/MSFT.csv,adjClose,2026-06-05,2026-06-05,4,True,288,288,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-09,MU,0.04467906,tiingo,tiingo,data/cache/prices/MU.csv,adjClose,2026-06-05,2026-06-05,4,True,288,288,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-09,AMZN,0.04395981,tiingo,tiingo,data/cache/prices/AMZN.csv,adjusted_close,2026-06-05,2026-06-05,4,True,288,288,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-09,GOOGL,0.03570688,tiingo,twelve_data,data/cache/prices/GOOGL.csv,adjusted_close,2026-06-05,2026-06-05,4,True,260,260,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-09,AMD,0.03493509,tiingo,tiingo,data/cache/prices/AMD.csv,adjusted_close,2026-06-05,2026-06-05,4,True,288,288,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-09,GOOG,0.0331087,tiingo,tiingo,data/cache/prices/GOOG.csv,adjusted_close,2026-06-05,2026-06-05,4,True,288,288,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-09,TSLA,0.03247962,tiingo,twelve_data,data/cache/prices/TSLA.csv,adjusted_close,2026-06-05,2026-06-05,4,True,260,260,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-09,AVGO,0.03043822,tiingo,tiingo,data/cache/prices/AVGO.csv,adjusted_close,2026-06-05,2026-06-05,4,True,288,288,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-09,META,0.02911241,tiingo,tiingo,data/cache/prices/META.csv,adjusted_close,2026-06-05,2026-06-05,4,True,288,288,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-09,WMT,0.02669419,tiingo,tiingo,data/cache/prices/WMT.csv,adjusted_close,2026-06-05,2026-06-05,4,True,288,288,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-09,INTC,0.02276136,tiingo,tiingo,data/cache/prices/INTC.csv,adjusted_close,2026-06-05,2026-06-05,4,True,288,288,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-09,CSCO,0.02207737,tiingo,tiingo,data/cache/prices/CSCO.csv,adjusted_close,2026-06-05,2026-06-05,4,True,288,288,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-09,COST,0.01982251,tiingo,tiingo,data/cache/prices/COST.csv,adjusted_close,2026-06-05,2026-06-05,4,True,288,288,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
