date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,symbol,source
2026-06-01,183.97,184.45,174.99,174.99,1949170,183.97,184.45,174.99,174.99,1949170,0.0,1.0,VRSK,tiingo
2026-06-02,179.1,182.195,175.19,180.55,2301866,179.1,182.195,175.19,180.55,2301866,0.0,1.0,VRSK,tiingo
2026-06-03,178.33,178.695,175.17,177.24,1654060,178.33,178.695,175.17,177.24,1654060,0.0,1.0,VRSK,tiingo
2026-06-04,180.0,184.74,179.24,183.06,2231121,180.0,184.74,179.24,183.06,2231121,0.0,1.0,VRSK,tiingo
2026-06-05,181.73,184.85,180.5501,182.97,1901020,181.73,184.85,180.5501,182.97,1901020,0.0,1.0,VRSK,tiingo
2026-06-08,178.97,182.53,177.11,180.475,1884647,178.97,182.53,177.11,180.475,1884647,0.0,1.0,VRSK,tiingo
2026-06-09,182.55,183.94,177.66,178.54,2313662,182.55,183.94,177.66,178.54,2313662,0.0,1.0,VRSK,tiingo
2026-06-10,183.13,185.265,178.89,181.85,1920117,183.13,185.265,178.89,181.85,1920117,0.0,1.0,VRSK,tiingo
2026-06-11,182.0,185.1,180.66,182.28,2016238,182.0,185.1,180.66,182.28,2016238,0.0,1.0,VRSK,tiingo
