symbol,source,date,latest_close,return_20d,return_60d,vol_20d,current_drawdown,max_drawdown,ma_50,ma_200
QQQ,alpha_vantage_compact+local_cache,2026-06-25,716.38,-0.017917609157584558,0.2831912302070647,0.3190657053686067,-0.03991101104320782,-0.1196618032822726,701.4110000000001,630.8788279091675
