symbol,source,date,latest_close,return_20d,return_60d,vol_20d,current_drawdown,max_drawdown,ma_50,ma_200
QQQ,alpha_vantage_compact+local_cache,2026-09-04,718.96,-0.005629088696181284,0.0364283757874555,0.1285608729884419,-0.036453307601586715,-0.1196618032822726,711.0849999999998,657.4752946576995
