symbol,source,date,latest_close,return_20d,return_60d,vol_20d,current_drawdown,max_drawdown,ma_50,ma_200
QQQ,alpha_vantage_compact+local_cache,2026-09-01,707.64,-0.02239414243282456,0.0036592630414433724,0.1316451565923473,-0.05162431650048249,-0.1196618032822726,710.9806,655.8275654416875
