symbol,source,date,latest_close,return_20d,return_60d,vol_20d,current_drawdown,max_drawdown,ma_50,ma_200
QQQ,alpha_vantage_compact+local_cache,2026-09-18,721.45,0.014797518743054905,0.01524021277194576,0.13259575277098215,-0.033116221721882555,-0.1196618032822726,709.9512,662.4358529351215
