date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,symbol,source
2026-06-22,1094.04,1127.99,1068.96,1089.0,6875998,1093.2255153472,1127.1502404451,1068.1641867624,1088.1892674977,6875998,0.0,1.0,STX,tiingo
2026-06-23,1038.59,1044.8799,983.0,984.26,5211308,1037.8167964466,1044.1020137778,982.2681817725,983.5272437348,5211308,0.0,1.0,STX,tiingo
2026-06-24,993.25,1035.8599,953.06,1027.715,4259636,993.25,1035.8599,953.06,1027.715,4259636,0.74,1.0,STX,tiingo
2026-06-25,1025.36,1111.0,1001.33,1111.0,5552490,1025.36,1111.0,1001.33,1111.0,5552490,0.0,1.0,STX,tiingo
2026-06-26,899.9,996.48,880.49,994.59,9311397,899.9,996.48,880.49,994.59,9311397,0.0,1.0,STX,tiingo
2026-06-29,968.53,987.57,880.01,915.99,5391327,968.53,987.57,880.01,915.99,5391327,0.0,1.0,STX,tiingo
2026-06-30,965.0,998.49,939.47,967.96,4187666,965.0,998.49,939.47,967.96,4187666,0.0,1.0,STX,tiingo
2026-07-01,915.19,936.65,886.2,896.74,3588570,915.19,936.65,886.2,896.74,3588570,0.0,1.0,STX,tiingo
