date,open,high,low,close,volume,symbol,source
2026-06-10,90.47,91.315,89.67,90.46,5553203,ORLY,twelve_data
2026-06-09,88.76,90.48,88.3,89.49,10797100,ORLY,twelve_data
2026-06-08,89.48,90.19,88.93,89.019997,6905000,ORLY,twelve_data
2026-06-05,89.26,90.57,88.83,90.33,11549800,ORLY,twelve_data
2026-06-04,89.050003,89.82,87.32,88.4,7533200,ORLY,twelve_data
2026-06-03,85.63,87.94,85.48,87.38,7427000,ORLY,twelve_data
2026-06-02,86.6,86.64,85.35,86.23,6850800,ORLY,twelve_data
2026-06-01,86.38,87.65,85.45,86.64,5725800,ORLY,twelve_data
2026-05-29,88.25,89.17,86.42,86.88,11502900,ORLY,twelve_data
2026-05-28,89.089996,89.65,88.050003,89.23,6347000,ORLY,twelve_data
2026-05-27,89.87,90.089996,88.25,89.019997,6740200,ORLY,twelve_data
2026-05-26,89.71,90.8,86.8,89.87,9060100,ORLY,twelve_data
2026-05-22,92.010002,92.94,91.56,91.74,4453700,ORLY,twelve_data
2026-05-21,91.68,93.77,91.28,92.34,4694600,ORLY,twelve_data
2026-05-20,91.55,93.029999,90.84,92.22,5344400,ORLY,twelve_data
2026-05-19,92.0,93.11,91.17,91.92,4813000,ORLY,twelve_data
2026-05-18,88.82,91.81,88.65,91.74,6261600,ORLY,twelve_data
2026-05-15,90.38,90.63,88.17,88.49,6309200,ORLY,twelve_data
2026-05-14,89.97,90.68,88.72,89.68,7053800,ORLY,twelve_data
2026-05-13,91.12,92.17,88.82,89.7,6409700,ORLY,twelve_data
2026-05-12,91.66,92.77,90.25,91.84,7238800,ORLY,twelve_data
2026-05-11,92.33,92.43,90.31,91.35,8672900,ORLY,twelve_data
2026-05-08,94.58,95.11,92.91,92.96,6341000,ORLY,twelve_data
2026-05-07,94.74,95.23,94.0,94.58,4253100,ORLY,twelve_data
2026-05-06,94.55,95.67,94.17,94.78,4026900,ORLY,twelve_data
2026-05-05,93.78,95.6,93.78,95.0,4349800,ORLY,twelve_data
2026-05-04,95.87,97.71,93.089996,93.98,4705500,ORLY,twelve_data
2026-05-01,100.0,100.63,95.62,96.67,7531600,ORLY,twelve_data
2026-04-30,96.019997,99.8,95.84,99.4,11141100,ORLY,twelve_data
2026-04-29,90.3,91.7,90.24,91.69,5631500,ORLY,twelve_data
2026-04-28,92.87,93.46,91.15,91.57,4658000,ORLY,twelve_data
2026-04-27,93.37,93.96,91.91,91.97,4414900,ORLY,twelve_data
2026-04-24,92.88,93.61,91.66,93.13,5220800,ORLY,twelve_data
2026-04-23,93.43,94.25,92.22,93.24,4109800,ORLY,twelve_data
2026-04-22,93.81,94.72,93.41,93.92,4237900,ORLY,twelve_data
2026-04-21,92.62,93.84,92.040001,93.81,4832000,ORLY,twelve_data
2026-04-20,93.98,94.4,92.58,92.83,5220300,ORLY,twelve_data
2026-04-17,93.029999,94.34,92.66,93.71,5426300,ORLY,twelve_data
2026-04-16,93.18,94.26,92.5,92.71,4107700,ORLY,twelve_data
2026-04-15,93.36,93.88,92.63,93.6,4317000,ORLY,twelve_data
2026-04-14,93.28,94.26,93.099998,93.52,3902500,ORLY,twelve_data
2026-04-13,93.13,94.07,92.53,94.010002,3644900,ORLY,twelve_data
2026-04-10,94.07,94.07,92.23,93.010002,4399100,ORLY,twelve_data
2026-04-09,93.6,94.61,92.45,94.4,6371100,ORLY,twelve_data
2026-04-08,91.36,93.080002,91.36,93.059998,4383700,ORLY,twelve_data
2026-04-07,91.95,92.31,91.17,91.36,3430000,ORLY,twelve_data
2026-04-06,90.5,92.37,90.29,92.13,3226500,ORLY,twelve_data
2026-04-02,91.47,92.33,90.72,91.42,3696600,ORLY,twelve_data
2026-04-01,92.48,93.23,91.67,92.099998,5722300,ORLY,twelve_data
2026-03-31,92.36,92.76,91.089996,92.31,6814300,ORLY,twelve_data
2026-03-30,89.91,92.63,89.9,92.11,6008200,ORLY,twelve_data
2026-03-27,92.33,92.63,90.099998,90.11,6364300,ORLY,twelve_data
2026-03-26,91.53,92.98,91.25,92.27,5294500,ORLY,twelve_data
2026-03-25,88.7,91.25,88.26,91.16,5630400,ORLY,twelve_data
2026-03-24,88.24,88.95,87.72,87.99,5553200,ORLY,twelve_data
2026-03-23,89.080002,89.71,87.52,88.7,8481800,ORLY,twelve_data
2026-03-20,87.65,88.7,86.77,87.3,10368500,ORLY,twelve_data
2026-03-19,88.089996,88.59,87.019997,87.91,5131300,ORLY,twelve_data
2026-03-18,88.5,88.69,87.089996,87.72,5396500,ORLY,twelve_data
2026-03-17,90.66,91.23,89.029999,89.39,5506400,ORLY,twelve_data
2026-03-16,91.4,92.07,89.8,90.46,6239000,ORLY,twelve_data
2026-03-13,93.55,93.83,91.040001,91.54,4900000,ORLY,twelve_data
2026-03-12,94.25,95.63,92.56,92.98,5801300,ORLY,twelve_data
2026-03-11,94.31,95.0,93.83,94.39,4479400,ORLY,twelve_data
2026-03-10,94.4,95.61,93.9,94.71,3913500,ORLY,twelve_data
2026-03-09,94.74,95.47,93.44,94.61,5922900,ORLY,twelve_data
2026-03-06,94.71,95.56,93.48,94.6,5979700,ORLY,twelve_data
2026-03-05,93.63,94.82,93.059998,94.36,5328400,ORLY,twelve_data
2026-03-04,93.65,94.78,92.63,94.27,6029300,ORLY,twelve_data
2026-03-03,93.91,94.72,92.55,93.87,5563000,ORLY,twelve_data
2026-03-02,93.99,95.17,93.46,95.029999,6444400,ORLY,twelve_data
2026-02-27,90.46,94.0,90.22,93.88,10004000,ORLY,twelve_data
2026-02-26,91.77,91.99,90.68,91.33,9822900,ORLY,twelve_data
2026-02-25,93.5,94.080002,90.83,91.44,5987100,ORLY,twelve_data
2026-02-24,95.080002,95.99,93.82,94.33,3845100,ORLY,twelve_data
2026-02-23,92.97,95.91,92.96,95.35,7827400,ORLY,twelve_data
2026-02-20,93.69,95.089996,92.33,93.5,5634600,ORLY,twelve_data
2026-02-19,92.71,94.32,92.14,94.17,4742200,ORLY,twelve_data
2026-02-18,92.43,93.63,91.85,92.75,4102500,ORLY,twelve_data
2026-02-17,97.029999,97.28,92.42,92.6,5163600,ORLY,twelve_data
2026-02-13,95.49,97.35,94.92,96.66,5952700,ORLY,twelve_data
2026-02-12,94.27,96.16,94.27,95.21,6145100,ORLY,twelve_data
2026-02-11,93.46,94.33,92.82,94.11,6037600,ORLY,twelve_data
2026-02-10,92.089996,93.94,91.050003,93.44,5182400,ORLY,twelve_data
2026-02-09,94.0,94.38,91.88,92.72,6279200,ORLY,twelve_data
2026-02-06,92.12,94.3,91.099998,94.22,10452900,ORLY,twelve_data
2026-02-05,92.35,95.19,92.089996,92.86,12164000,ORLY,twelve_data
2026-02-04,97.68,99.059998,96.62,96.74,10103500,ORLY,twelve_data
2026-02-03,97.22,99.2,96.82,97.099998,6573700,ORLY,twelve_data
2026-02-02,98.54,98.73,96.68,98.010002,5791300,ORLY,twelve_data
2026-01-30,98.36,98.86,97.34,98.41,6262400,ORLY,twelve_data
2026-01-29,101.38,102.0,98.46,98.85,4789400,ORLY,twelve_data
2026-01-28,100.62,101.69,99.95,101.37,5550700,ORLY,twelve_data
2026-01-27,100.24,101.2,100.0,100.62,4707200,ORLY,twelve_data
2026-01-26,99.76,102.11,99.64,100.24,6418500,ORLY,twelve_data
2026-01-23,98.73,99.63,98.61,99.23,6236100,ORLY,twelve_data
2026-01-22,98.27,99.31,97.71,98.88,4924800,ORLY,twelve_data
2026-01-21,95.16,98.97,94.95,98.78,7058800,ORLY,twelve_data
2026-01-20,94.38,95.81,94.07,95.24,6141900,ORLY,twelve_data
2026-01-16,93.47,94.82,92.74,94.7,6718500,ORLY,twelve_data
2026-01-15,95.059998,95.34,93.080002,93.64,5914700,ORLY,twelve_data
2026-01-14,94.49,95.33,94.07,95.019997,4905900,ORLY,twelve_data
2026-01-13,95.15,95.54,94.019997,94.63,4966400,ORLY,twelve_data
2026-01-12,94.059998,96.0,93.92,95.6,7441900,ORLY,twelve_data
2026-01-09,91.44,94.010002,91.38,93.8,6722600,ORLY,twelve_data
2026-01-08,90.82,92.43,90.53,91.63,6787900,ORLY,twelve_data
2026-01-07,91.27,91.81,90.48,90.85,5354300,ORLY,twelve_data
2026-01-06,90.14,90.57,89.2,90.39,9940400,ORLY,twelve_data
2026-01-05,89.42,91.029999,89.12,90.58,5382800,ORLY,twelve_data
2026-01-02,90.74,91.029999,89.97,90.34,4557300,ORLY,twelve_data
2025-12-31,91.41,91.55,91.010002,91.21,3844000,ORLY,twelve_data
2025-12-30,91.51,91.76,91.059998,91.47,3057300,ORLY,twelve_data
2025-12-29,92.82,92.88,91.51,91.78,4027700,ORLY,twelve_data
2025-12-26,92.23,92.67,91.92,92.25,2257200,ORLY,twelve_data
2025-12-24,91.95,92.71,91.78,92.4,1995600,ORLY,twelve_data
2025-12-23,91.86,92.3,91.51,92.07,5276700,ORLY,twelve_data
2025-12-22,91.0,91.86,90.85,91.75,4135300,ORLY,twelve_data
