date,open,high,low,close,volume,symbol,source
2026-06-10,258.81,266.72,254.42999,263.22,6468430,PANW,twelve_data
2026-06-09,265.29999,266.44,251.14999,260.51999,7659800,PANW,twelve_data
2026-06-08,269.63,273.049988,264.42001,266.32999,7009800,PANW,twelve_data
2026-06-05,278.98999,280.64001,269.39999,272.049988,7795500,PANW,twelve_data
2026-06-04,269.85999,280.72,269.0,279.25,9832300,PANW,twelve_data
2026-06-03,285.0,288.0,275.85001,280.42999,14716900,PANW,twelve_data
2026-06-02,287.45999,299.32999,287.26999,297.17999,20783700,PANW,twelve_data
2026-06-01,285.42999,302.95001,283.79999,300.48001,13714500,PANW,twelve_data
2026-05-29,256.32001,283.70999,256.01001,281.69,14998900,PANW,twelve_data
2026-05-28,249.23,259.0,248.41,257.76999,5663300,PANW,twelve_data
2026-05-27,245.62,251.64,243.039993,248.47,8318000,PANW,twelve_data
2026-05-26,258.17001,259.84,250.77,256.75,7164000,PANW,twelve_data
2026-05-22,251.12,261.41,249.5,260.57999,6626100,PANW,twelve_data
2026-05-21,241.34,253.10001,241.0,252.92,6323600,PANW,twelve_data
2026-05-20,236.21001,250.0,235.25999,246.66,8698900,PANW,twelve_data
2026-05-19,246.96001,248.60001,239.69,240.13,11030200,PANW,twelve_data
2026-05-18,238.91,248.85001,235.81,247.55,8734900,PANW,twelve_data
2026-05-15,237.83,245.8,230.25999,242.83,11551000,PANW,twelve_data
2026-05-14,227.55,239.14999,225.38,238.21001,10346700,PANW,twelve_data
2026-05-13,213.039993,228.85001,210.77,227.78999,9337700,PANW,twelve_data
2026-05-12,213.64,216.16,210.77,215.60001,8295200,PANW,twelve_data
2026-05-11,207.78999,214.3,205.64999,213.66,9404300,PANW,twelve_data
2026-05-08,194.85001,208.089996,193.42999,207.88,11641800,PANW,twelve_data
2026-05-07,190.77,199.089996,190.77,196.53,10556600,PANW,twelve_data
2026-05-06,180.44,184.98,179.19,183.67999,5595600,PANW,twelve_data
2026-05-05,186.0,186.24001,180.52,183.98,5150700,PANW,twelve_data
2026-05-04,181.64,187.27,180.95,184.56,4891100,PANW,twelve_data
2026-05-01,182.0,183.039993,177.41,181.080002,4972100,PANW,twelve_data
2026-04-30,180.85001,180.85001,173.11,179.32001,5771500,PANW,twelve_data
2026-04-29,179.60001,182.25,177.8,181.53999,4157400,PANW,twelve_data
2026-04-28,184.11,186.0,180.74001,180.99001,6451900,PANW,twelve_data
2026-04-27,176.86,184.020004,176.5,182.89999,7893800,PANW,twelve_data
2026-04-24,174.0,179.10001,173.22,178.53999,5887600,PANW,twelve_data
2026-04-23,173.37,175.49001,169.60001,173.21001,6965200,PANW,twelve_data
2026-04-22,175.5,181.52,175.14999,181.2,5903200,PANW,twelve_data
2026-04-21,170.39999,177.63,169.59,174.96001,5856300,PANW,twelve_data
2026-04-20,167.0099945,170.53999,165.2,169.56,4859700,PANW,twelve_data
2026-04-17,170.48,170.62,166.7,167.85001,7037300,PANW,twelve_data
2026-04-16,168.60001,170.25,165.0,166.97,7222400,PANW,twelve_data
2026-04-15,164.49001,165.23,161.69,164.11,7416200,PANW,twelve_data
2026-04-14,163.37,165.64,158.83,161.59,7415600,PANW,twelve_data
2026-04-13,155.58,162.8,154.84,162.50999,8545600,PANW,twelve_data
2026-04-10,167.60001,167.60001,151.28,155.73,15592700,PANW,twelve_data
2026-04-09,174.14,174.98,164.3,166.99001,10583700,PANW,twelve_data
2026-04-08,173.89999,179.27,171.63,173.78,12257400,PANW,twelve_data
2026-04-07,161.58,170.98,160.25,169.87,8671300,PANW,twelve_data
2026-04-06,163.37,164.080002,159.67,161.95,4814800,PANW,twelve_data
2026-04-02,159.89999,163.31,157.50999,163.21001,4354300,PANW,twelve_data
2026-04-01,161.45,161.8,157.3,160.67,7643200,PANW,twelve_data
2026-03-31,155.029999,161.12,155.029999,160.32001,7751600,PANW,twelve_data
2026-03-30,151.95,159.16,151.47,154.35001,12198800,PANW,twelve_data
2026-03-27,147.55,149.37,143.5,147.020004,11431400,PANW,twelve_data
2026-03-26,152.24001,159.39,152.2,156.36,6082000,PANW,twelve_data
2026-03-25,159.7,160.31,152.78999,153.22,6350000,PANW,twelve_data
2026-03-24,162.089996,162.8,156.14,157.21001,7143100,PANW,twelve_data
2026-03-23,164.42999,166.35001,162.46001,164.050003,7218800,PANW,twelve_data
2026-03-20,169.19,169.19,161.89,162.95,16455400,PANW,twelve_data
2026-03-19,168.86,171.7,168.0,169.74001,6558200,PANW,twelve_data
2026-03-18,168.050003,171.81,167.5,168.91,5789600,PANW,twelve_data
2026-03-17,167.89999,172.029999,167.55,169.19,5520400,PANW,twelve_data
2026-03-16,167.74001,168.28,166.14999,167.45,5985100,PANW,twelve_data
2026-03-13,168.89999,171.17,165.8,167.020004,6258600,PANW,twelve_data
2026-03-12,166.28,168.74001,165.42999,168.12,7961500,PANW,twelve_data
