symbol,source,date,latest_close,return_20d,return_60d,vol_20d,current_drawdown,max_drawdown,ma_50,ma_200
QQQ,alpha_vantage_compact+local_cache,2026-08-25,710.72,0.05215473212038679,-0.03736912678955984,0.2246621809247207,-0.047496515492655655,-0.1196618032822726,713.0131999999999,653.3585051887376
