symbol,source,date,latest_close,return_20d,return_60d,vol_20d,current_drawdown,max_drawdown,ma_50,ma_200
QQQ,alpha_vantage_compact+local_cache,2026-09-09,716.31,-0.0029786345605123943,-0.0069731333351819025,0.12802465298351934,-0.04000482470247668,-0.1196618032822726,711.1664,658.6828399274585
