symbol,source,date,latest_close,return_20d,return_60d,vol_20d,current_drawdown,max_drawdown,ma_50,ma_200
QQQ,alpha_vantage_compact+local_cache,2026-08-06,714.65,-0.011931755336799021,0.0019066578810862378,0.25895499662451005,-0.042229548622279345,-0.1196618032822726,714.6958,646.8992063028245
