symbol,source,date,latest_close,return_20d,return_60d,vol_20d,current_drawdown,max_drawdown,ma_50,ma_200
QQQ,alpha_vantage_compact+local_cache,2026-07-13,711.74,-0.007502231146809479,0.11663005961719497,0.2850362997434429,-0.04612951645759622,-0.1196618032822726,716.1588,638.0368259267165
