symbol,source,date,latest_close,return_20d,return_60d,vol_20d,current_drawdown,max_drawdown,ma_50,ma_200
QQQ,alpha_vantage_compact+local_cache,2026-08-14,731.07,0.051400054650309945,0.04210796402149608,0.23804391580118517,-0.02022354454808606,-0.1196618032822726,712.9502,650.270749047177
