symbol,source,date,latest_close,return_20d,return_60d,vol_20d,current_drawdown,max_drawdown,ma_50,ma_200
QQQ,alpha_vantage_compact+local_cache,2026-07-07,709.43,0.00619805406632068,0.16263786689391813,0.31292928271830506,-0.049225367213466265,-0.1196618032822726,711.664,635.6152430266525
