symbol,source,date,latest_close,return_20d,return_60d,vol_20d,current_drawdown,max_drawdown,ma_50,ma_200
QQQ,alpha_vantage_compact+local_cache,2026-09-10,708.69,-0.02074063838607154,-0.04745967741935475,0.13005062334000614,-0.05021711161145048,-0.1196618032822726,710.6122,659.3053308273561
