date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,symbol,source
2026-08-31,52.665,53.68,51.92,53.39,19879292,52.5311869328,53.5436079855,51.7880798548,53.2543448276,19879292,0.0,1.0,PYPL,tiingo
2026-09-01,52.4,52.92,52.21,52.21,10190182,52.2668602541,52.78553902,52.0773430127,52.0773430127,10190182,0.0,1.0,PYPL,tiingo
2026-09-02,54.67,55.19,52.35,52.57,15056353,54.531092559,55.0497713249,52.2169872958,52.4364283122,15056353,0.0,1.0,PYPL,tiingo
2026-09-03,56.82,56.96,54.01,54.81,15209421,56.6756297641,56.8152740472,53.87276951,54.6707368421,15209421,0.0,1.0,PYPL,tiingo
2026-09-04,54.96,56.14,54.51,56.125,13044495,54.96,56.14,54.51,56.125,13044495,0.14,1.0,PYPL,tiingo
2026-09-08,53.18,54.6,53.03,54.36,9721830,53.18,54.6,53.03,54.36,9721830,0.0,1.0,PYPL,tiingo
2026-09-09,52.17,53.2,52.13,52.99,9528815,52.17,53.2,52.13,52.99,9528815,0.0,1.0,PYPL,tiingo
