date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,symbol,source
2026-08-31,220.78,221.3,216.21,218.87,124702660,220.78,221.3,216.21,218.87,124702660,0.0,1.0,NVDA,tiingo
2026-09-01,217.44,220.41,215.1,216.75,109756184,217.44,220.41,215.1,216.75,109756184,0.0,1.0,NVDA,tiingo
2026-09-02,224.41,227.95,218.48,218.785,157104683,224.41,227.95,218.48,218.785,157104683,0.0,1.0,NVDA,tiingo
2026-09-03,228.45,230.4,224.75,226.02,134681610,228.45,230.4,224.75,226.02,134681610,0.0,1.0,NVDA,tiingo
2026-09-04,230.36,234.76,229.63,231.09,135352420,230.36,234.76,229.63,231.09,135352420,0.0,1.0,NVDA,tiingo
2026-09-08,225.73,233.71,224.85,233.11,122965555,225.73,233.71,224.85,233.11,122965555,0.0,1.0,NVDA,tiingo
2026-09-09,223.67,226.18,223.46,225.275,82955478,223.67,226.18,223.46,225.275,82955478,0.0,1.0,NVDA,tiingo
