symbol,source,date,latest_close,return_20d,return_60d,vol_20d,current_drawdown,max_drawdown,ma_50,ma_200
QQQ,alpha_vantage_compact+local_cache,2026-07-20,696.06,-0.06016580702654539,0.06250858634427803,0.2433626143268296,-0.06714377613380507,-0.1196618032822726,719.0110000000001,640.8247915386215
