symbol,source,date,latest_close,return_20d,return_60d,vol_20d,current_drawdown,max_drawdown,ma_50,ma_200
QQQ,alpha_vantage_compact+local_cache,2026-08-28,716.43,0.04133781014258919,-0.03732817349941564,0.18366838597926433,-0.03984400128658738,-0.1196618032822726,712.0640000000001,654.9031337408015
