date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,symbol,source
2025-04-14,931.28,948.98,919.4979,932.7,4035895,93.128,94.898,91.94979,93.27,40358950,0.0,1.0,NFLX,tiingo
2025-04-15,976.28,993.4499,948.0,950.0,7711982,97.628,99.34499,94.8,95.0,77119820,0.0,1.0,NFLX,tiingo
2025-04-16,961.63,981.21,949.165,976.28,6066113,96.163,98.121,94.9165,97.628,60661130,0.0,1.0,NFLX,tiingo
2025-04-17,973.03,984.7015,956.0,969.0,8893735,97.303,98.47015,95.6,96.9,88937350,0.0,1.0,NFLX,tiingo
2025-04-21,987.91,1018.9999,973.05,984.4,9775747,98.791,101.89999,97.305,98.44,97757470,0.0,1.0,NFLX,tiingo
2025-04-22,1040.34,1064.97,1004.52,1005.3,9368873,104.034,106.497,100.452,100.53,93688730,0.0,1.0,NFLX,tiingo
2025-04-23,1049.59,1061.25,1032.0001,1047.225,6471876,104.959,106.125,103.20001,104.7225,64718760,0.0,1.0,NFLX,tiingo
2025-04-24,1096.87,1101.0,1047.02,1048.0,6381896,109.687,110.1,104.702,104.8,63818960,0.0,1.0,NFLX,tiingo
2025-04-25,1101.53,1106.7984,1091.0001,1097.04,3950008,110.153,110.67984,109.10001,109.704,39500080,0.0,1.0,NFLX,tiingo
2025-04-28,1110.38,1114.0,1082.62,1100.0,3831088,111.038,111.4,108.262,110.0,38310880,0.0,1.0,NFLX,tiingo
2025-04-29,1125.64,1127.81,1095.48,1103.92,3777329,112.564,112.781,109.548,110.392,37773290,0.0,1.0,NFLX,tiingo
2025-04-30,1131.72,1133.2005,1101.1101,1112.65,4266676,113.172,113.32005,110.11101,111.265,42666760,0.0,1.0,NFLX,tiingo
2025-05-01,1133.47,1142.42,1111.8301,1122.52,3499497,113.347,114.242,111.18301,112.252,34994970,0.0,1.0,NFLX,tiingo
2025-05-02,1156.49,1159.44,1133.32,1136.66,3774282,115.649,115.944,113.332,113.666,37742820,0.0,1.0,NFLX,tiingo
2025-05-05,1134.06,1144.02,1107.01,1114.795,5662317,113.406,114.402,110.701,111.4795,56623170,0.0,1.0,NFLX,tiingo
2025-05-06,1137.69,1147.66,1126.4,1129.43,3256682,113.769,114.766,112.64,112.943,32566820,0.0,1.0,NFLX,tiingo
2025-05-07,1155.41,1164.0,1138.0,1139.175,4352394,115.541,116.4,113.8,113.9175,43523940,0.0,1.0,NFLX,tiingo
2025-05-08,1144.43,1162.2939,1139.2,1161.62,3760872,114.443,116.22939,113.92,116.162,37608720,0.0,1.0,NFLX,tiingo
2025-05-09,1140.22,1151.0,1133.22,1147.1,2569633,114.022,115.1,113.322,114.71,25696330,0.0,1.0,NFLX,tiingo
2025-05-12,1110.0,1130.0,1102.9301,1124.26,6479079,111.0,113.0,110.29301,112.426,64790790,0.0,1.0,NFLX,tiingo
2025-05-13,1138.44,1147.88,1106.3,1114.46,3997869,113.844,114.788,110.63,111.446,39978690,0.0,1.0,NFLX,tiingo
2025-05-14,1150.99,1152.9003,1128.4,1129.595,3910147,115.099,115.29003,112.84,112.9595,39101470,0.0,1.0,NFLX,tiingo
2025-05-15,1177.98,1187.8019,1147.647,1147.74,4464041,117.798,118.78019,114.7647,114.774,44640410,0.0,1.0,NFLX,tiingo
