date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,symbol,source
2026-09-11,456.49,464.57,452.7,461.19,4317585,456.49,464.57,452.7,461.19,4317585,0.0,1.0,AMAT,tiingo
2026-09-14,424.21,432.51,419.6,422.2,8064762,424.21,432.51,419.6,422.2,8064762,0.0,1.0,AMAT,tiingo
2026-09-15,421.17,429.99,416.76,429.85,5638863,421.17,429.99,416.76,429.85,5638863,0.0,1.0,AMAT,tiingo
2026-09-16,415.38,430.74,411.51,429.73,5511015,415.38,430.74,411.51,429.73,5511015,0.0,1.0,AMAT,tiingo
2026-09-17,417.4,428.54,413.56,427.575,6929255,417.4,428.54,413.56,427.575,6929255,0.0,1.0,AMAT,tiingo
2026-09-18,444.57,445.0,420.0,421.69,14302926,444.57,445.0,420.0,421.69,14302926,0.0,1.0,AMAT,tiingo
2026-09-21,464.24,468.51,452.655,455.945,9491072,464.24,468.51,452.655,455.945,9491072,0.0,1.0,AMAT,tiingo
2026-09-22,472.46,472.49,453.34,457.9,5807681,472.46,472.49,453.34,457.9,5807681,0.0,1.0,AMAT,tiingo
