run_date,symbol,weight,provider,history_sources,cache_path,price_column,latest_date,target_date,staleness_days,ma200_ready,before_rows,after_rows,fetched_rows,is_complete,is_fresh,is_qualified,is_target_date,needs_target_update,was_requested,ok,rate_limited,stopped_after_429,retry_after_seconds,message
2026-06-11,NVDA,0.08317661,tiingo,tiingo,data/cache/prices/NVDA.csv,adjusted_close,2026-06-09,2026-06-09,2,True,291,291,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-11,AAPL,0.07254025,tiingo,tiingo,data/cache/prices/AAPL.csv,adjusted_close,2026-06-09,2026-06-09,2,True,290,290,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-11,MSFT,0.05020625,tiingo,tiingo,data/cache/prices/MSFT.csv,adjusted_close,2026-06-09,2026-06-09,2,True,290,290,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-11,MU,0.04832556,tiingo,tiingo,data/cache/prices/MU.csv,adjusted_close,2026-06-09,2026-06-09,2,True,290,290,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-11,AMZN,0.04313407,tiingo,tiingo,data/cache/prices/AMZN.csv,adjusted_close,2026-06-09,2026-06-09,2,True,290,290,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-11,AMD,0.03615826,tiingo,tiingo,data/cache/prices/AMD.csv,adjusted_close,2026-06-09,2026-06-09,2,True,290,290,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-11,GOOGL,0.03467499,tiingo,"tiingo,twelve_data",data/cache/prices/GOOGL.csv,adjusted_close,2026-06-09,2026-06-09,2,True,262,262,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-11,TSLA,0.03344269,tiingo,"tiingo,twelve_data",data/cache/prices/TSLA.csv,adjusted_close,2026-06-09,2026-06-09,2,True,262,262,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-11,GOOG,0.03220472,tiingo,tiingo,data/cache/prices/GOOG.csv,adjusted_close,2026-06-09,2026-06-09,2,True,290,290,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-11,AVGO,0.03080958,tiingo,tiingo,data/cache/prices/AVGO.csv,adjusted_close,2026-06-09,2026-06-09,2,True,290,290,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-11,META,0.02829213,tiingo,tiingo,data/cache/prices/META.csv,adjusted_close,2026-06-09,2026-06-09,2,True,290,290,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-11,WMT,0.0264893,tiingo,tiingo,data/cache/prices/WMT.csv,adjusted_close,2026-06-09,2026-06-09,2,True,290,290,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-11,INTC,0.02491566,tiingo,tiingo,data/cache/prices/INTC.csv,adjusted_close,2026-06-09,2026-06-09,2,True,290,290,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-11,CSCO,0.02218272,tiingo,tiingo,data/cache/prices/CSCO.csv,adjusted_close,2026-06-09,2026-06-09,2,True,290,290,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-11,COST,0.01957227,tiingo,tiingo,data/cache/prices/COST.csv,adjusted_close,2026-06-09,2026-06-09,2,True,290,290,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-11,LRCX,0.0183193,tiingo,tiingo,data/cache/prices/LRCX.csv,adjusted_close,2026-06-09,2026-06-09,2,True,290,290,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-11,AMAT,0.01767941,tiingo,tiingo,data/cache/prices/AMAT.csv,adjusted_close,2026-06-09,2026-06-09,2,True,290,290,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-11,NFLX,0.01577625,tiingo,tiingo,data/cache/prices/NFLX.csv,adjusted_close,2026-06-09,2026-06-09,2,True,290,290,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-11,PLTR,0.01413938,tiingo,tiingo,data/cache/prices/PLTR.csv,adjusted_close,2026-06-09,2026-06-09,2,True,290,290,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-11,KLAC,0.0124935,tiingo,tiingo,data/cache/prices/KLAC.csv,adjusted_close,2026-06-09,2026-06-09,2,True,290,290,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-11,TXN,0.01193697,tiingo,tiingo,data/cache/prices/TXN.csv,adjusted_close,2026-06-09,2026-06-09,2,True,290,290,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-11,MRVL,0.0113779,tiingo,tiingo,data/cache/prices/MRVL.csv,adjusted_close,2026-06-09,2026-06-09,2,True,290,290,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-11,SNDK,0.01095823,tiingo,tiingo,data/cache/prices/SNDK.csv,adjusted_close,2026-06-09,2026-06-09,2,True,290,290,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-11,QCOM,0.01055063,tiingo,tiingo,data/cache/prices/QCOM.csv,adjusted_close,2026-06-09,2026-06-09,2,True,290,290,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-11,LIN,0.01054994,tiingo,tiingo,data/cache/prices/LIN.csv,adjusted_close,2026-06-09,2026-06-09,2,True,290,290,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-11,PANW,0.00982625,tiingo,tiingo,data/cache/prices/PANW.csv,adjusted_close,2026-06-09,2026-06-09,2,True,290,290,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-11,TMUS,0.00894067,tiingo,tiingo,data/cache/prices/TMUS.csv,adjusted_close,2026-06-09,2026-06-09,2,True,291,291,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-11,ADI,0.00893973,tiingo,tiingo,data/cache/prices/ADI.csv,adjusted_close,2026-06-09,2026-06-09,2,True,290,290,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-11,PEP,0.00878507,tiingo,tiingo,data/cache/prices/PEP.csv,adjusted_close,2026-06-09,2026-06-09,2,True,291,291,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-11,STX,0.008645,tiingo,tiingo,data/cache/prices/STX.csv,adjusted_close,2026-06-09,2026-06-09,2,True,290,290,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-11,AMGN,0.00842673,tiingo,tiingo,data/cache/prices/AMGN.csv,adjusted_close,2026-06-09,2026-06-09,2,True,291,291,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-11,WDC,0.00807986,tiingo,tiingo,data/cache/prices/WDC.csv,adjusted_close,2026-06-09,2026-06-09,2,True,291,291,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-11,APP,0.00782628,tiingo,tiingo,data/cache/prices/APP.csv,adjusted_close,2026-06-09,2026-06-09,2,True,291,291,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-11,CRWD,0.00750922,tiingo,tiingo,data/cache/prices/CRWD.csv,adjusted_close,2026-06-09,2026-06-09,2,True,291,291,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-11,GILD,0.00719029,tiingo,tiingo,data/cache/prices/GILD.csv,adjusted_close,2026-06-09,2026-06-09,2,True,291,291,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-11,ISRG,0.00672164,tiingo,tiingo,data/cache/prices/ISRG.csv,adjusted_close,2026-06-09,2026-06-09,2,True,291,291,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-11,SHOP,0.00614106,tiingo,tiingo,data/cache/prices/SHOP.csv,adjusted_close,2026-06-09,2026-06-09,2,True,291,291,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-11,HON,0.0060875,tiingo,tiingo,data/cache/prices/HON.csv,adjusted_close,2026-06-09,2026-06-09,2,True,291,291,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-11,BKNG,0.0058258699999999,tiingo,tiingo,data/cache/prices/BKNG.csv,adjusted_close,2026-06-09,2026-06-09,2,True,291,291,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-11,VRTX,0.00508784,tiingo,tiingo,data/cache/prices/VRTX.csv,adjusted_close,2026-06-09,2026-06-09,2,True,291,291,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
