date,symbol,company_name,weight,sector,security_type_code,security_type_name,source
2026-06-09,ASML,ASML Holding NV,0.00714579,,DRNY,American Depository Receipt - NY,invesco
2026-06-09,GILD,Gilead Sciences Inc,0.00712405,,COM,Common Stock,invesco
2026-06-09,ISRG,Intuitive Surgical Inc,0.006927600000000001,,COM,Common Stock,invesco
2026-06-09,HON,Honeywell International Inc,0.006269749999999999,,COM,Common Stock,invesco
2026-06-09,SHOP,Shopify Inc,0.006190360000000001,,COM,Common Stock,invesco
2026-06-09,BKNG,Booking Holdings Inc,0.00595306,,COM,Common Stock,invesco
2026-06-09,VRTX,Vertex Pharmaceuticals Inc,0.00517807,,COM,Common Stock,invesco
2026-06-09,SBUX,Starbucks Corp,0.005074650000000001,,COM,Common Stock,invesco
2026-06-09,CDNS,Cadence Design Systems Inc,0.00493497,,COM,Common Stock,invesco
2026-06-09,MAR,Marriott International Inc/MD,0.00477815,,COM,Common Stock,invesco
2026-06-09,FTNT,Fortinet Inc,0.00468226,,COM,Common Stock,invesco
2026-06-09,ADBE,Adobe Inc,0.0044340000000000004,,COM,Common Stock,invesco
2026-06-09,ADP,Automatic Data Processing Inc,0.00425615,,COM,Common Stock,invesco
2026-06-09,CEG,Constellation Energy Corp,0.00416542,,COM,Common Stock,invesco
2026-06-09,SNPS,Synopsys Inc,0.00407548,,COM,Common Stock,invesco
2026-06-09,MNST,Monster Beverage Corp,0.00403263,,COM,Common Stock,invesco
2026-06-09,CSX,CSX Corp,0.0040323,,COM,Common Stock,invesco
2026-06-09,CMCSA,Comcast Corp,0.0039134,,COM,Common Stock,invesco
2026-06-09,MELI,MercadoLibre Inc,0.0038045099999999997,,COM,Common Stock,invesco
2026-06-09,INTU,Intuit Inc,0.00371557,,COM,Common Stock,invesco
2026-06-09,MDLZ,Mondelez International Inc,0.00368857,,COM,Common Stock,invesco
2026-06-09,MPWR,Monolithic Power Systems Inc,0.00344077,,COM,Common Stock,invesco
2026-06-09,NXPI,NXP Semiconductors NV,0.0034364699999999996,,COM,Common Stock,invesco
2026-06-09,ORLY,O'Reilly Automotive Inc,0.00343111,,COM,Common Stock,invesco
2026-06-09,DDOG,Datadog Inc,0.0034147,,COM,Common Stock,invesco
2026-06-09,ROST,Ross Stores Inc,0.00340012,,COM,Common Stock,invesco
2026-06-09,CTAS,Cintas Corp,0.00329726,,COM,Common Stock,invesco
2026-06-09,AEP,American Electric Power Co Inc,0.00318299,,COM,Common Stock,invesco
2026-06-09,WBD,Warner Bros Discovery Inc,0.00301184,,COM,Common Stock,invesco
2026-06-09,REGN,Regeneron Pharmaceuticals Inc,0.00292751,,COM,Common Stock,invesco
2026-06-09,DASH,DoorDash Inc,0.0029182200000000004,,COM,Common Stock,invesco
2026-06-09,PCAR,PACCAR Inc,0.0028782,,COM,Common Stock,invesco
2026-06-09,BKR,Baker Hughes Co,0.00287171,,COM,Common Stock,invesco
2026-06-09,LITE,Lumentum Holdings Inc,0.00268291,,COM,Common Stock,invesco
2026-06-09,ABNB,Airbnb Inc,0.00254403,,COM,Common Stock,invesco
2026-06-09,FANG,Diamondback Energy Inc,0.0025053799999999998,,COM,Common Stock,invesco
2026-06-09,PDD,PDD Holdings Inc,0.00250229,,ADR,American Depository Receipt,invesco
2026-06-09,FAST,Fastenal Co,0.00244585,,COM,Common Stock,invesco
2026-06-09,ODFL,Old Dominion Freight Line Inc,0.00237902,,COM,Common Stock,invesco
2026-06-09,EA,Electronic Arts Inc,0.0023192,,COM,Common Stock,invesco
2026-06-09,MCHP,Microchip Technology Inc,0.00226334,,COM,Common Stock,invesco
2026-06-09,XEL,Xcel Energy Inc,0.00222681,,COM,Common Stock,invesco
2026-06-09,FER,Ferrovial NV,0.00219176,,COM,Common Stock,invesco
2026-06-09,ADSK,Autodesk Inc,0.00217222,,COM,Common Stock,invesco
2026-06-09,EXC,Exelon Corp,0.0021452,,COM,Common Stock,invesco
2026-06-09,IDXX,IDEXX Laboratories Inc,0.00211276,,COM,Common Stock,invesco
2026-06-09,ARM,ARM Holdings PLC,0.00207945,,ADR,American Depository Receipt,invesco
2026-06-09,CCEP,Coca-Cola Europacific Partners PLC,0.0020345,,COM,Common Stock,invesco
2026-06-09,KDP,Keurig Dr Pepper Inc,0.00196047,,COM,Common Stock,invesco
2026-06-09,ALNY,Alnylam Pharmaceuticals Inc,0.0018096499999999999,,COM,Common Stock,invesco
2026-06-09,TTWO,Take-Two Interactive Software Inc,0.0017998600000000001,,COM,Common Stock,invesco
2026-06-09,PYPL,PayPal Holdings Inc,0.00175557,,COM,Common Stock,invesco
2026-06-09,MSTR,Strategy Inc,0.00168077,,COM,Common Stock,invesco
2026-06-09,AXON,Axon Enterprise Inc,0.00166767,,COM,Common Stock,invesco
2026-06-09,TRI,Thomson Reuters Corp,0.00166587,,COM,Common Stock,invesco
2026-06-09,PAYX,Paychex Inc,0.00165,,COM,Common Stock,invesco
2026-06-09,ROP,Roper Technologies Inc,0.00158222,,COM,Common Stock,invesco
2026-06-09,CPRT,Copart Inc,0.00138924,,COM,Common Stock,invesco
2026-06-09,DXCM,Dexcom Inc,0.00137935,,COM,Common Stock,invesco
2026-06-09,GEHC,GE HealthCare Technologies Inc,0.0013789599999999998,,COM,Common Stock,invesco
2026-06-09,WDAY,Workday Inc,0.0013691,,COM,Common Stock,invesco
2026-06-09,KHC,Kraft Heinz Co/The,0.00129325,,COM,Common Stock,invesco
2026-06-09,CTSH,Cognizant Technology Solutions Corp,0.00116051,,COM,Common Stock,invesco
2026-06-09,VRSK,Verisk Analytics Inc,0.00115423,,COM,Common Stock,invesco
2026-06-09,NQM6,CME E-Mini NASDAQ 100 Index Future,0.0011208700000000002,,IFUT,Index Future,invesco
2026-06-09,INSM,Insmed Inc,0.00097853,,COM,Common Stock,invesco
2026-06-09,ZS,Zscaler Inc,0.00092746,,COM,Common Stock,invesco
2026-06-09,USD,CASH &amp; EQUIVALENTS,0.00085313,,CURR,Currency,invesco
2026-06-09,CHTR,Charter Communications Inc,0.0007857500000000001,,COM,Common Stock,invesco
2026-06-09,NQM6_,CME E-Mini NASDAQ 100 Index Future,-0.0011208700000000002,,SYN,Synthetic Cash,invesco
