date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,symbol,source
2026-09-08,180.3,192.0,179.53,191.58,10892383,179.8656418493,191.5374555466,179.0974968452,191.1184673626,10892383,0.0,1.0,BKNG,tiingo
2026-09-09,173.43,177.55,170.12,176.37,12079582,173.012192268,177.1222668349,169.7101663416,175.945109556,12079582,0.0,1.0,BKNG,tiingo
2026-09-10,174.33,176.905,171.102,172.04,6424355,173.9100240909,176.4788206952,170.6898006195,171.6255408971,6424355,0.0,1.0,BKNG,tiingo
2026-09-11,173.92,176.78,171.53,176.61,5783522,173.92,176.78,171.53,176.61,5783522,0.42,1.0,BKNG,tiingo
2026-09-14,175.35,182.0,174.57,176.12,8334138,175.35,182.0,174.57,176.12,8334138,0.0,1.0,BKNG,tiingo
2026-09-15,171.32,175.0,169.9,173.775,8995722,171.32,175.0,169.9,173.775,8995722,0.0,1.0,BKNG,tiingo
2026-09-16,171.4,173.69,170.04,171.34,5990363,171.4,173.69,170.04,171.34,5990363,0.0,1.0,BKNG,tiingo
2026-09-17,170.52,173.55,168.37,173.55,7452163,170.52,173.55,168.37,173.55,7452163,0.0,1.0,BKNG,tiingo
2026-09-18,167.9,169.93,166.9,169.15,18459805,167.9,169.93,166.9,169.15,18459805,0.0,1.0,BKNG,tiingo
