symbol,source,date,latest_close,return_20d,return_60d,vol_20d,current_drawdown,max_drawdown,ma_50,ma_200
QQQ,alpha_vantage_compact+local_cache,2026-08-27,721.11,0.05494843098529745,-0.03357188806690248,0.18139226978334624,-0.03357188806690248,-0.1196618032822726,712.1856,654.4292688500896
