date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,symbol,source
2026-06-29,97.64,97.73,96.22,96.465,5061889,97.64,97.73,96.22,96.465,5061889,0.0,1.0,MNST,tiingo
2026-06-30,96.12,97.76,95.1,96.67,6186580,96.12,97.76,95.1,96.67,6186580,0.0,1.0,MNST,tiingo
2026-07-01,97.35,98.305,96.63,97.06,4300913,97.35,98.305,96.63,97.06,4300913,0.0,1.0,MNST,tiingo
2026-07-02,97.6,98.93,97.47,98.1,5686790,97.6,98.93,97.47,98.1,5686790,0.0,1.0,MNST,tiingo
2026-07-06,97.37,98.24,96.08,97.54,4947304,97.37,98.24,96.08,97.54,4947304,0.0,1.0,MNST,tiingo
2026-07-07,96.92,99.1499,95.705,98.41,8493410,96.92,99.1499,95.705,98.41,8493410,0.0,1.0,MNST,tiingo
2026-07-08,95.15,97.4,95.1,97.4,5321169,95.15,97.4,95.1,97.4,5321169,0.0,1.0,MNST,tiingo
2026-07-09,96.55,96.55,94.73,94.88,5756169,96.55,96.55,94.73,94.88,5756169,0.0,1.0,MNST,tiingo
2026-07-10,97.39,97.49,95.86,96.04,3569100,97.39,97.49,95.86,96.04,3569100,0.0,1.0,MNST,tiingo
