symbol,source,date,latest_close,return_20d,return_60d,vol_20d,current_drawdown,max_drawdown,ma_50,ma_200
QQQ,alpha_vantage_compact+local_cache,2026-08-12,723.7,0.008303842617103818,0.020834214943647567,0.25136856547737435,-0.030100782673957216,-0.1196618032822726,713.4947999999999,649.1652852925995
