symbol,source,date,latest_close,return_20d,return_60d,vol_20d,current_drawdown,max_drawdown,ma_50,ma_200
QQQ,alpha_vantage_compact+local_cache,2026-09-21,741.47,0.039288517604844087,0.03502331165024164,0.16354592970546827,-0.0062855151710088375,-0.1196618032822726,710.2703999999999,663.04105230377
