run_date,provider,endpoint,calls_attempted,calls_success,calls_failed,rate_limited,limit_window,limit_value,credits_used,symbols_requested,symbols_loaded,stopped_after_429,retry_after_seconds,http_status,error_type,function,outputsize,adjusted,actual_endpoint,production_enabled,premium_blocked,message
2026-06-30,tiingo,daily_prices_cache_backfill,40,40,0,False,hour,50,40,40 symbols,40 symbols,False,,,,,,,daily_prices_cache_backfill,True,False,NVDA: 9 rows; AAPL: 9 rows; MU: 9 rows; MSFT: 9 rows; AMZN: 9 rows; ...
2026-06-30,twelve_data,time_series_cache_fallback,0,0,0,False,minute,8,0,,,False,,,,,,,time_series_cache_fallback,True,False,no fallback candidates
