symbol,source,date,latest_close,return_20d,return_60d,vol_20d,current_drawdown,max_drawdown,ma_50,ma_200
QQQ,alpha_vantage_compact+local_cache,2026-06-29,724.08,-0.019273746800124503,0.2392052164090981,0.33371508517379894,-0.029591508523640897,-0.1196618032822726,704.4655999999999,632.2470979527445
