symbol,source,date,latest_close,return_20d,return_60d,vol_20d,current_drawdown,max_drawdown,ma_50,ma_200
QQQ,alpha_vantage_compact+local_cache,2026-06-30,736.4,-0.008535961440073292,0.25884645628910374,0.33892483628245135,-0.013080304492334105,-0.1196618032822726,706.2166000000002,633.019421776215
