run_date,symbol,weight,provider,history_sources,cache_path,price_column,latest_date,target_date,staleness_days,ma200_ready,before_rows,after_rows,fetched_rows,is_complete,is_fresh,is_qualified,is_target_date,needs_target_update,was_requested,ok,rate_limited,stopped_after_429,retry_after_seconds,message
2026-07-17,NVDA,0.08124779,tiingo,"tiingo,twelve_data",data/cache/prices/NVDA.csv,adjusted_close,2026-07-16,2026-07-16,1,True,315,316,9,True,True,True,True,False,True,True,False,False,,NVDA: 9 rows
2026-07-17,AAPL,0.06934832,tiingo,"tiingo,twelve_data",data/cache/prices/AAPL.csv,adjusted_close,2026-07-16,2026-07-16,1,True,314,315,9,True,True,True,True,False,True,True,False,False,,AAPL: 9 rows
2026-07-17,MU,0.05584223,tiingo,"tiingo,twelve_data",data/cache/prices/MU.csv,adjusted_close,2026-07-16,2026-07-16,1,True,314,315,9,True,True,True,True,False,True,True,False,False,,MU: 9 rows
2026-07-17,MSFT,0.04465237,tiingo,"tiingo,twelve_data",data/cache/prices/MSFT.csv,adjusted_close,2026-07-16,2026-07-16,1,True,314,315,9,True,True,True,True,False,True,True,False,False,,MSFT: 9 rows
2026-07-17,AMZN,0.04158332,tiingo,"tiingo,twelve_data",data/cache/prices/AMZN.csv,adjusted_close,2026-07-16,2026-07-16,1,True,314,315,9,True,True,True,True,False,True,True,False,False,,AMZN: 9 rows
2026-07-17,AMD,0.03833218,tiingo,"tiingo,twelve_data",data/cache/prices/AMD.csv,adjusted_close,2026-07-16,2026-07-16,1,True,314,315,9,True,True,True,True,False,True,True,False,False,,AMD: 9 rows
2026-07-17,GOOGL,0.03395709,tiingo,"tiingo,twelve_data",data/cache/prices/GOOGL.csv,adjusted_close,2026-07-16,2026-07-16,1,True,286,287,9,True,True,True,True,False,True,True,False,False,,GOOGL: 9 rows
2026-07-17,TSLA,0.03168063,tiingo,"tiingo,twelve_data",data/cache/prices/TSLA.csv,adjusted_close,2026-07-16,2026-07-16,1,True,286,287,9,True,True,True,True,False,True,True,False,False,,TSLA: 9 rows
2026-07-17,GOOG,0.03167556,tiingo,"tiingo,twelve_data",data/cache/prices/GOOG.csv,adjusted_close,2026-07-16,2026-07-16,1,True,314,315,9,True,True,True,True,False,True,True,False,False,,GOOG: 9 rows
2026-07-17,AVGO,0.03091117,tiingo,"tiingo,twelve_data",data/cache/prices/AVGO.csv,adjusted_close,2026-07-16,2026-07-16,1,True,314,315,9,True,True,True,True,False,True,True,False,False,,AVGO: 9 rows
2026-07-17,INTC,0.02928589,tiingo,"tiingo,twelve_data",data/cache/prices/INTC.csv,adjusted_close,2026-07-16,2026-07-16,1,True,314,315,9,True,True,True,True,False,True,True,False,False,,INTC: 9 rows
2026-07-17,META,0.02701028,tiingo,"tiingo,twelve_data",data/cache/prices/META.csv,adjusted_close,2026-07-16,2026-07-16,1,True,314,315,9,True,True,True,True,False,True,True,False,False,,META: 9 rows
2026-07-17,WMT,0.02505703,tiingo,"tiingo,twelve_data",data/cache/prices/WMT.csv,adjusted_close,2026-07-16,2026-07-16,1,True,314,315,9,True,True,True,True,False,True,True,False,False,,WMT: 9 rows
2026-07-17,AMAT,0.02141996,tiingo,"tiingo,twelve_data",data/cache/prices/AMAT.csv,adjusted_close,2026-07-16,2026-07-16,1,True,314,315,9,True,True,True,True,False,True,True,False,False,,AMAT: 9 rows
2026-07-17,LRCX,0.0212627,tiingo,"tiingo,twelve_data",data/cache/prices/LRCX.csv,adjusted_close,2026-07-16,2026-07-16,1,True,314,315,9,True,True,True,True,False,True,True,False,False,,LRCX: 9 rows
2026-07-17,CSCO,0.02066105,tiingo,"tiingo,twelve_data",data/cache/prices/CSCO.csv,adjusted_close,2026-07-16,2026-07-16,1,True,314,315,9,True,True,True,True,False,True,True,False,False,,CSCO: 9 rows
2026-07-17,COST,0.01848012,tiingo,"tiingo,twelve_data",data/cache/prices/COST.csv,adjusted_close,2026-07-16,2026-07-16,1,True,314,315,9,True,True,True,True,False,True,True,False,False,,COST: 9 rows
