symbol,source,date,latest_close,return_20d,return_60d,vol_20d,current_drawdown,max_drawdown,ma_50,ma_200
QQQ,alpha_vantage_compact+local_cache,2026-08-31,716.76,0.023840473095547488,-0.032203183861951645,0.17436198733560207,-0.039401736892891615,-0.1196618032822726,711.5867999999999,655.3869276830377
