symbol,source,date,latest_close,return_20d,return_60d,vol_20d,current_drawdown,max_drawdown,ma_50,ma_200
QQQ,alpha_vantage_compact+local_cache,2026-07-28,675.49,-0.06710584465804892,0.01160631383472599,0.21191406777021887,-0.09471159000750506,-0.1196618032822726,716.7494,643.432174000872
