symbol,source,date,latest_close,return_20d,return_60d,vol_20d,current_drawdown,max_drawdown,ma_50,ma_200
QQQ,alpha_vantage_compact+local_cache,2026-07-31,687.99,-0.03453550378894188,0.009360191311747146,0.23831926051683802,-0.07795915085236405,-0.1196618032822726,715.0880000000001,644.6102171048465
