run_date,symbol,weight,provider,history_sources,cache_path,price_column,latest_date,target_date,staleness_days,ma200_ready,before_rows,after_rows,fetched_rows,is_complete,is_fresh,is_qualified,is_target_date,needs_target_update,was_requested,ok,rate_limited,stopped_after_429,retry_after_seconds,message
2026-06-10,CDNS,0.00492145,twelve_data,"tiingo,twelve_data",data/cache/prices/CDNS.csv,adjusted_close,2026-06-09,2026-06-09,1,True,290,291,260,True,True,True,True,False,True,True,False,False,,CDNS: 260 rows
2026-06-10,SBUX,0.00488446,twelve_data,"tiingo,twelve_data",data/cache/prices/SBUX.csv,adjusted_close,2026-06-09,2026-06-09,1,True,290,291,260,True,True,True,True,False,True,True,False,False,,SBUX: 260 rows
2026-06-10,FTNT,0.00478545,twelve_data,"tiingo,twelve_data",data/cache/prices/FTNT.csv,adjusted_close,2026-06-09,2026-06-09,1,True,290,291,260,True,True,True,True,False,True,True,False,False,,FTNT: 260 rows
2026-06-10,MAR,0.00469841,twelve_data,"tiingo,twelve_data",data/cache/prices/MAR.csv,adjusted_close,2026-06-09,2026-06-09,1,True,290,291,260,True,True,True,True,False,True,True,False,False,,MAR: 260 rows
2026-06-10,ADBE,0.00451544,twelve_data,"tiingo,twelve_data",data/cache/prices/ADBE.csv,adjusted_close,2026-06-09,2026-06-09,1,True,290,291,260,True,True,True,True,False,True,True,False,False,,ADBE: 260 rows
2026-06-10,ADP,0.0041704,twelve_data,"tiingo,twelve_data",data/cache/prices/ADP.csv,adjusted_close,2026-06-09,2026-06-09,1,True,290,291,260,True,True,True,True,False,True,True,False,False,,ADP: 260 rows
2026-06-10,CEG,0.00410277,twelve_data,"tiingo,twelve_data",data/cache/prices/CEG.csv,adjusted_close,2026-06-09,2026-06-09,1,True,290,291,260,True,True,True,True,False,True,True,False,False,,CEG: 260 rows
2026-06-10,SNPS,0.00410098,twelve_data,"tiingo,twelve_data",data/cache/prices/SNPS.csv,adjusted_close,2026-06-09,2026-06-09,1,True,290,291,260,True,True,True,True,False,True,True,False,False,,SNPS: 260 rows
2026-06-10,CSX,0.00397283,twelve_data,"tiingo,twelve_data",data/cache/prices/CSX.csv,adjusted_close,2026-06-09,2026-06-09,1,True,290,291,260,True,True,True,True,False,True,True,False,False,,CSX: 260 rows
2026-06-10,MNST,0.0039132099999999,twelve_data,"tiingo,twelve_data",data/cache/prices/MNST.csv,adjusted_close,2026-06-09,2026-06-09,1,True,290,291,260,True,True,True,True,False,True,True,False,False,,MNST: 260 rows
2026-06-10,CMCSA,0.00385501,twelve_data,"tiingo,twelve_data",data/cache/prices/CMCSA.csv,adjusted_close,2026-06-09,2026-06-09,1,True,290,291,260,True,True,True,True,False,True,True,False,False,,CMCSA: 260 rows
2026-06-10,INTU,0.0038207,twelve_data,"tiingo,twelve_data",data/cache/prices/INTU.csv,adjusted_close,2026-06-09,2026-06-09,1,True,290,291,260,True,True,True,True,False,True,True,False,False,,INTU: 260 rows
2026-06-10,MELI,0.00369507,twelve_data,"tiingo,twelve_data",data/cache/prices/MELI.csv,adjusted_close,2026-06-09,2026-06-09,1,True,290,291,260,True,True,True,True,False,True,True,False,False,,MELI: 260 rows
2026-06-10,MDLZ,0.00357022,twelve_data,"tiingo,twelve_data",data/cache/prices/MDLZ.csv,adjusted_close,2026-06-09,2026-06-09,1,True,290,291,260,True,True,True,True,False,True,True,False,False,,MDLZ: 260 rows
2026-06-10,MPWR,0.00346278,twelve_data,"tiingo,twelve_data",data/cache/prices/MPWR.csv,adjusted_close,2026-06-09,2026-06-09,1,True,290,291,260,True,True,True,True,False,True,True,False,False,,MPWR: 260 rows
2026-06-10,DDOG,0.00344097,twelve_data,"tiingo,twelve_data",data/cache/prices/DDOG.csv,adjusted_close,2026-06-09,2026-06-09,1,True,290,291,260,True,True,True,True,False,True,True,False,False,,DDOG: 260 rows
2026-06-10,NXPI,0.00344064,twelve_data,"tiingo,twelve_data",data/cache/prices/NXPI.csv,adjusted_close,2026-06-09,2026-06-09,1,True,290,291,260,True,True,True,True,False,True,True,False,False,,NXPI: 260 rows
2026-06-10,ORLY,0.00337491,twelve_data,"tiingo,twelve_data",data/cache/prices/ORLY.csv,adjusted_close,2026-06-09,2026-06-09,1,True,290,291,260,True,True,True,True,False,True,True,False,False,,ORLY: 260 rows
2026-06-10,ROST,0.00332589,twelve_data,"tiingo,twelve_data",data/cache/prices/ROST.csv,adjusted_close,2026-06-09,2026-06-09,1,True,290,291,260,True,True,True,True,False,True,True,False,False,,ROST: 260 rows
2026-06-10,CTAS,0.0031477899999999,twelve_data,"tiingo,twelve_data",data/cache/prices/CTAS.csv,adjusted_close,2026-06-09,2026-06-09,1,True,290,291,260,True,True,True,True,False,True,True,False,False,,CTAS: 260 rows
2026-06-10,AEP,0.0031230599999999,twelve_data,"tiingo,twelve_data",data/cache/prices/AEP.csv,adjusted_close,2026-06-09,2026-06-09,1,True,290,291,260,True,True,True,True,False,True,True,False,False,,AEP: 260 rows
2026-06-10,WBD,0.00296805,twelve_data,"tiingo,twelve_data",data/cache/prices/WBD.csv,adjusted_close,2026-06-09,2026-06-09,1,True,290,291,260,True,True,True,True,False,True,True,False,False,,WBD: 260 rows
2026-06-10,BKR,0.00289722,twelve_data,"tiingo,twelve_data",data/cache/prices/BKR.csv,adjusted_close,2026-06-09,2026-06-09,1,True,290,291,260,True,True,True,True,False,True,True,False,False,,BKR: 260 rows
2026-06-10,LITE,0.00289068,twelve_data,"tiingo,twelve_data",data/cache/prices/LITE.csv,adjusted_close,2026-06-09,2026-06-09,1,True,290,291,260,True,True,True,True,False,True,True,False,False,,LITE: 260 rows
2026-06-10,REGN,0.002872,twelve_data,"tiingo,twelve_data",data/cache/prices/REGN.csv,adjusted_close,2026-06-09,2026-06-09,1,True,290,291,260,True,True,True,True,False,True,True,False,False,,REGN: 260 rows
2026-06-10,DASH,0.00282663,twelve_data,"tiingo,twelve_data",data/cache/prices/DASH.csv,adjusted_close,2026-06-09,2026-06-09,1,True,290,291,260,True,True,True,True,False,True,True,False,False,,DASH: 260 rows
2026-06-10,PCAR,0.00281628,twelve_data,"tiingo,twelve_data",data/cache/prices/PCAR.csv,adjusted_close,2026-06-09,2026-06-09,1,True,290,291,260,True,True,True,True,False,True,True,False,False,,PCAR: 260 rows
2026-06-10,ABNB,0.00257456,twelve_data,"tiingo,twelve_data",data/cache/prices/ABNB.csv,adjusted_close,2026-06-09,2026-06-09,1,True,290,291,260,True,True,True,True,False,True,True,False,False,,ABNB: 260 rows
2026-06-10,FANG,0.0025278,twelve_data,"tiingo,twelve_data",data/cache/prices/FANG.csv,adjusted_close,2026-06-09,2026-06-09,1,True,290,291,260,True,True,True,True,False,True,True,False,False,,FANG: 260 rows
2026-06-10,FAST,0.00238837,twelve_data,"tiingo,twelve_data",data/cache/prices/FAST.csv,adjusted_close,2026-06-09,2026-06-09,1,True,290,291,260,True,True,True,True,False,True,True,False,False,,FAST: 260 rows
2026-06-10,ODFL,0.00233613,twelve_data,"tiingo,twelve_data",data/cache/prices/ODFL.csv,adjusted_close,2026-06-09,2026-06-09,1,True,290,291,260,True,True,True,True,False,True,True,False,False,,ODFL: 260 rows
2026-06-10,EA,0.00230138,twelve_data,"tiingo,twelve_data",data/cache/prices/EA.csv,adjusted_close,2026-06-09,2026-06-09,1,True,290,291,260,True,True,True,True,False,True,True,False,False,,EA: 260 rows
