symbol,source,date,latest_close,return_20d,return_60d,vol_20d,current_drawdown,max_drawdown,ma_50,ma_200
QQQ,alpha_vantage_compact+local_cache,2026-09-02,709.24,-0.011236581625540198,-0.009538173642241743,0.12867463955419217,-0.049480004288624424,-0.1196618032822726,710.8924,656.339443184269
