date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,symbol,source
2026-08-14,255.46,257.96,248.39,252.39,4423260,255.46,257.96,248.39,252.39,4423260,0.0,1.0,DDOG,tiingo
2026-08-17,247.32,254.33,244.48,250.62,3777071,247.32,254.33,244.48,250.62,3777071,0.0,1.0,DDOG,tiingo
2026-08-18,246.0,253.445,243.0,248.79,3637303,246.0,253.445,243.0,248.79,3637303,0.0,1.0,DDOG,tiingo
2026-08-19,233.52,246.66,232.16,246.66,4445454,233.52,246.66,232.16,246.66,4445454,0.0,1.0,DDOG,tiingo
2026-08-20,232.55,236.56,227.11,233.27,3174615,232.55,236.56,227.11,233.27,3174615,0.0,1.0,DDOG,tiingo
2026-08-21,235.62,236.31,228.76,235.15,2805502,235.62,236.31,228.76,235.15,2805502,0.0,1.0,DDOG,tiingo
2026-08-24,225.77,234.53,225.67,234.41,2776805,225.77,234.53,225.67,234.41,2776805,0.0,1.0,DDOG,tiingo
2026-08-25,222.99,229.08,221.31,226.89,3095075,222.99,229.08,221.31,226.89,3095075,0.0,1.0,DDOG,tiingo
