symbol,source,date,latest_close,return_20d,return_60d,vol_20d,current_drawdown,max_drawdown,ma_50,ma_200
QQQ,alpha_vantage_compact+local_cache,2026-07-21,708.97,-0.03927095331662034,0.08834546068588622,0.2550384715385792,-0.049841856974375376,-0.1196618032822726,719.2916,641.36100429045
