symbol,source,date,latest_close,return_20d,return_60d,vol_20d,current_drawdown,max_drawdown,ma_50,ma_200
QQQ,alpha_vantage_compact+local_cache,2026-07-23,691.96,-0.026258759956094613,0.041747587432064304,0.23682871270206698,-0.07263857617669123,-0.1196618032822726,718.7474000000001,642.3182602072555
