run_date,symbol,weight,provider,history_sources,cache_path,price_column,latest_date,target_date,staleness_days,ma200_ready,before_rows,after_rows,fetched_rows,is_complete,is_fresh,is_qualified,is_target_date,needs_target_update,was_requested,ok,rate_limited,stopped_after_429,retry_after_seconds,message
2026-07-24,NVDA,0.08124779,tiingo,"tiingo,twelve_data",data/cache/prices/NVDA.csv,adjusted_close,2026-07-23,2026-07-23,1,True,320,321,9,True,True,True,True,False,True,True,False,False,,NVDA: 9 rows
2026-07-24,AAPL,0.06934832,tiingo,"tiingo,twelve_data",data/cache/prices/AAPL.csv,adjusted_close,2026-07-23,2026-07-23,1,True,319,320,9,True,True,True,True,False,True,True,False,False,,AAPL: 9 rows
2026-07-24,MU,0.05584223,tiingo,"tiingo,twelve_data",data/cache/prices/MU.csv,adjusted_close,2026-07-23,2026-07-23,1,True,319,320,9,True,True,True,True,False,True,True,False,False,,MU: 9 rows
2026-07-24,MSFT,0.04465237,tiingo,"tiingo,twelve_data",data/cache/prices/MSFT.csv,adjusted_close,2026-07-23,2026-07-23,1,True,319,320,9,True,True,True,True,False,True,True,False,False,,MSFT: 9 rows
2026-07-24,AMZN,0.04158332,tiingo,"tiingo,twelve_data",data/cache/prices/AMZN.csv,adjusted_close,2026-07-23,2026-07-23,1,True,319,320,9,True,True,True,True,False,True,True,False,False,,AMZN: 9 rows
2026-07-24,AMD,0.03833218,tiingo,"tiingo,twelve_data",data/cache/prices/AMD.csv,adjusted_close,2026-07-23,2026-07-23,1,True,319,320,9,True,True,True,True,False,True,True,False,False,,AMD: 9 rows
2026-07-24,GOOGL,0.03395709,tiingo,"tiingo,twelve_data",data/cache/prices/GOOGL.csv,adjusted_close,2026-07-23,2026-07-23,1,True,291,292,9,True,True,True,True,False,True,True,False,False,,GOOGL: 9 rows
2026-07-24,TSLA,0.03168063,tiingo,"tiingo,twelve_data",data/cache/prices/TSLA.csv,adjusted_close,2026-07-23,2026-07-23,1,True,291,292,9,True,True,True,True,False,True,True,False,False,,TSLA: 9 rows
2026-07-24,GOOG,0.03167556,tiingo,"tiingo,twelve_data",data/cache/prices/GOOG.csv,adjusted_close,2026-07-23,2026-07-23,1,True,319,320,9,True,True,True,True,False,True,True,False,False,,GOOG: 9 rows
2026-07-24,AVGO,0.03091117,tiingo,"tiingo,twelve_data",data/cache/prices/AVGO.csv,adjusted_close,2026-07-23,2026-07-23,1,True,319,320,9,True,True,True,True,False,True,True,False,False,,AVGO: 9 rows
2026-07-24,INTC,0.02928589,tiingo,"tiingo,twelve_data",data/cache/prices/INTC.csv,adjusted_close,2026-07-23,2026-07-23,1,True,319,320,9,True,True,True,True,False,True,True,False,False,,INTC: 9 rows
2026-07-24,META,0.02701028,tiingo,"tiingo,twelve_data",data/cache/prices/META.csv,adjusted_close,2026-07-23,2026-07-23,1,True,319,320,9,True,True,True,True,False,True,True,False,False,,META: 9 rows
2026-07-24,WMT,0.02505703,tiingo,"tiingo,twelve_data",data/cache/prices/WMT.csv,adjusted_close,2026-07-23,2026-07-23,1,True,319,320,9,True,True,True,True,False,True,True,False,False,,WMT: 9 rows
2026-07-24,AMAT,0.02141996,tiingo,"tiingo,twelve_data",data/cache/prices/AMAT.csv,adjusted_close,2026-07-23,2026-07-23,1,True,319,320,9,True,True,True,True,False,True,True,False,False,,AMAT: 9 rows
2026-07-24,LRCX,0.0212627,tiingo,"tiingo,twelve_data",data/cache/prices/LRCX.csv,adjusted_close,2026-07-23,2026-07-23,1,True,319,320,9,True,True,True,True,False,True,True,False,False,,LRCX: 9 rows
2026-07-24,CSCO,0.02066105,tiingo,"tiingo,twelve_data",data/cache/prices/CSCO.csv,adjusted_close,2026-07-23,2026-07-23,1,True,319,320,9,True,True,True,True,False,True,True,False,False,,CSCO: 9 rows
2026-07-24,COST,0.01848012,tiingo,"tiingo,twelve_data",data/cache/prices/COST.csv,adjusted_close,2026-07-23,2026-07-23,1,True,319,320,9,True,True,True,True,False,True,True,False,False,,COST: 9 rows
2026-07-24,KLAC,0.01488017,tiingo,"tiingo,twelve_data",data/cache/prices/KLAC.csv,adjusted_close,2026-07-23,2026-07-23,1,True,319,320,9,True,True,True,True,False,True,True,False,False,,KLAC: 9 rows
2026-07-24,NFLX,0.01428937,tiingo,"tiingo,twelve_data",data/cache/prices/NFLX.csv,adjusted_close,2026-07-23,2026-07-23,1,True,319,320,9,True,True,True,True,False,True,True,False,False,,NFLX: 9 rows
2026-07-24,SNDK,0.01410392,tiingo,"tiingo,twelve_data",data/cache/prices/SNDK.csv,adjusted_close,2026-07-23,2026-07-23,1,True,319,320,9,True,True,True,True,False,True,True,False,False,,SNDK: 9 rows
2026-07-24,PLTR,0.01287556,tiingo,"tiingo,twelve_data",data/cache/prices/PLTR.csv,adjusted_close,2026-07-23,2026-07-23,1,True,319,320,9,True,True,True,True,False,True,True,False,False,,PLTR: 9 rows
2026-07-24,TXN,0.01281552,tiingo,"tiingo,twelve_data",data/cache/prices/TXN.csv,adjusted_close,2026-07-23,2026-07-23,1,True,319,320,9,True,True,True,True,False,True,True,False,False,,TXN: 9 rows
2026-07-24,MRVL,0.0118340899999999,tiingo,"tiingo,twelve_data",data/cache/prices/MRVL.csv,adjusted_close,2026-07-23,2026-07-23,1,True,319,320,9,True,True,True,True,False,True,True,False,False,,MRVL: 9 rows
2026-07-24,WDC,0.01106548,tiingo,"tiingo,twelve_data",data/cache/prices/WDC.csv,adjusted_close,2026-07-23,2026-07-23,1,True,320,321,9,True,True,True,True,False,True,True,False,False,,WDC: 9 rows
2026-07-24,QCOM,0.0105949,tiingo,"tiingo,twelve_data",data/cache/prices/QCOM.csv,adjusted_close,2026-07-23,2026-07-23,1,True,319,320,9,True,True,True,True,False,True,True,False,False,,QCOM: 9 rows
2026-07-24,LIN,0.01037995,tiingo,"tiingo,twelve_data",data/cache/prices/LIN.csv,adjusted_close,2026-07-23,2026-07-23,1,True,319,320,9,True,True,True,True,False,True,True,False,False,,LIN: 9 rows
2026-07-24,PANW,0.01027068,tiingo,"tiingo,twelve_data",data/cache/prices/PANW.csv,adjusted_close,2026-07-23,2026-07-23,1,True,319,320,9,True,True,True,True,False,True,True,False,False,,PANW: 9 rows
2026-07-24,STX,0.0102076799999999,tiingo,"tiingo,twelve_data",data/cache/prices/STX.csv,adjusted_close,2026-07-23,2026-07-23,1,True,319,320,9,True,True,True,True,False,True,True,False,False,,STX: 9 rows
2026-07-24,ADI,0.00927692,tiingo,"tiingo,twelve_data",data/cache/prices/ADI.csv,adjusted_close,2026-07-23,2026-07-23,1,True,319,320,9,True,True,True,True,False,True,True,False,False,,ADI: 9 rows
2026-07-24,TMUS,0.00875507,tiingo,"tiingo,twelve_data",data/cache/prices/TMUS.csv,adjusted_close,2026-07-23,2026-07-23,1,True,320,321,9,True,True,True,True,False,True,True,False,False,,TMUS: 9 rows
2026-07-24,PEP,0.00857774,tiingo,"tiingo,twelve_data",data/cache/prices/PEP.csv,adjusted_close,2026-07-23,2026-07-23,1,True,320,321,9,True,True,True,True,False,True,True,False,False,,PEP: 9 rows
2026-07-24,AMGN,0.00795968,tiingo,"tiingo,twelve_data",data/cache/prices/AMGN.csv,adjusted_close,2026-07-23,2026-07-23,1,True,320,321,9,True,True,True,True,False,True,True,False,False,,AMGN: 9 rows
2026-07-24,CRWD,0.00755127,tiingo,"tiingo,twelve_data",data/cache/prices/CRWD.csv,adjusted_close,2026-07-23,2026-07-23,1,True,320,321,9,True,True,True,True,False,True,True,False,False,,CRWD: 9 rows
2026-07-24,GILD,0.00676435,tiingo,"tiingo,twelve_data",data/cache/prices/GILD.csv,adjusted_close,2026-07-23,2026-07-23,1,True,320,321,9,True,True,True,True,False,True,True,False,False,,GILD: 9 rows
2026-07-24,HON,0.00636705,tiingo,"tiingo,twelve_data",data/cache/prices/HON.csv,adjusted_close,2026-07-23,2026-07-23,1,True,320,321,9,True,True,True,True,False,True,True,False,False,,HON: 9 rows
2026-07-24,ISRG,0.00631824,tiingo,"tiingo,twelve_data",data/cache/prices/ISRG.csv,adjusted_close,2026-07-23,2026-07-23,1,True,320,321,9,True,True,True,True,False,True,True,False,False,,ISRG: 9 rows
2026-07-24,APP,0.00630834,tiingo,"tiingo,twelve_data",data/cache/prices/APP.csv,adjusted_close,2026-07-23,2026-07-23,1,True,320,321,9,True,True,True,True,False,True,True,False,False,,APP: 9 rows
2026-07-24,BKNG,0.00596375,tiingo,"tiingo,twelve_data",data/cache/prices/BKNG.csv,adjusted_close,2026-07-23,2026-07-23,1,True,320,321,9,True,True,True,True,False,True,True,False,False,,BKNG: 9 rows
2026-07-24,SHOP,0.00583688,tiingo,"tiingo,twelve_data",data/cache/prices/SHOP.csv,adjusted_close,2026-07-23,2026-07-23,1,True,320,321,9,True,True,True,True,False,True,True,False,False,,SHOP: 9 rows
2026-07-24,VRTX,0.0050179,tiingo,"tiingo,twelve_data",data/cache/prices/VRTX.csv,adjusted_close,2026-07-23,2026-07-23,1,True,320,321,9,True,True,True,True,False,True,True,False,False,,VRTX: 9 rows
2026-07-24,SBUX,0.0050153499999999,tiingo,,,,2026-07-22,2026-07-23,2,True,320,320,0,True,True,True,False,True,False,False,False,False,,skipped after max_calls limit
2026-07-24,FTNT,0.00468376,tiingo,,,,2026-07-22,2026-07-23,2,True,320,320,0,True,True,True,False,True,False,False,False,False,,skipped after max_calls limit
2026-07-24,CDNS,0.00467791,tiingo,,,,2026-07-22,2026-07-23,2,True,320,320,0,True,True,True,False,True,False,False,False,False,,skipped after max_calls limit
2026-07-24,MAR,0.00460024,tiingo,,,,2026-07-22,2026-07-23,2,True,320,320,0,True,True,True,False,True,False,False,False,False,,skipped after max_calls limit
2026-07-24,CEG,0.00433902,tiingo,,,,2026-07-22,2026-07-23,2,True,320,320,0,True,True,True,False,True,False,False,False,False,,skipped after max_calls limit
2026-07-24,MNST,0.00390813,tiingo,,,,2026-07-22,2026-07-23,2,True,320,320,0,True,True,True,False,True,False,False,False,False,,skipped after max_calls limit
2026-07-24,ADP,0.00387623,tiingo,,,,2026-07-22,2026-07-23,2,True,320,320,0,True,True,True,False,True,False,False,False,False,,skipped after max_calls limit
